opportunity_id,sale_id,account_id,opportunity_name,stage_name,amount,probability,close_date,created_date,lead_source,type,campaign_id
OPP00029097,,ACC018904,Opportunity 29097,Angebot,46709.62,12.2,2023-08-10,2023-05-16,Webseite,Bestandskunde - Zusatzprodukt,7784
OPP00029098,29098,ACC013868,Opportunity 29098,Closed Won,37896.92,100.0,2024-04-17,2024-02-27,Partner,Neukunde,10647
OPP00029099,,ACC016964,Opportunity 29099,Verhandlung,26442.14,57.1,2022-02-14,2021-11-07,Messe,Neukunde,
OPP00029100,,ACC019954,Opportunity 29100,Closed Lost,47510.84,0.0,2022-10-29,2022-09-09,Empfehlung,Bestandskunde - Zusatzprodukt,6809
OPP00029101,29101,ACC004358,Opportunity 29101,Closed Won,41395.27,100.0,2023-03-03,2022-11-18,Social Media,Neukunde,4430
OPP00029102,,ACC002766,Opportunity 29102,Angebot,42065.71,33.1,2022-06-22,2022-02-21,Webseite,Neukunde,3867
OPP00029103,,ACC017320,Opportunity 29103,Interessent,17903.51,25.3,2023-02-16,2022-10-30,Social Media,Bestandskunde - Upgrade,10463
OPP00029104,,ACC016274,Opportunity 29104,Verhandlung,5760.09,15.7,2022-04-28,2022-02-13,Empfehlung,Bestandskunde - Upgrade,9475
OPP00029105,,ACC012747,Opportunity 29105,Qualifizierung,17833.59,59.6,2024-12-17,2024-07-20,Social Media,Neukunde,13411
OPP00029106,,ACC018665,Opportunity 29106,Qualifizierung,25081.42,14.1,2023-12-21,2023-11-16,Partner,Neukunde,13347
OPP00029107,,ACC017965,Opportunity 29107,Angebot,35770.21,29.0,2024-07-24,2024-02-19,Partner,Bestandskunde - Upgrade,
OPP00029108,,ACC017977,Opportunity 29108,Qualifizierung,12935.9,61.7,2024-07-02,2024-01-21,Messe,Bestandskunde - Zusatzprodukt,1575
OPP00029109,,ACC019781,Opportunity 29109,Verhandlung,14875.91,42.0,2025-03-31,2025-01-21,Partner,Bestandskunde - Upgrade,26
OPP00029110,29110,ACC006541,Opportunity 29110,Closed Won,48766.12,100.0,2025-01-07,2024-11-17,Webseite,Neukunde,12241
OPP00029111,,ACC019172,Opportunity 29111,Angebot,19468.11,59.2,2023-05-30,2022-12-07,Empfehlung,Neukunde,7317
OPP00029112,,ACC002024,Opportunity 29112,Interessent,13899.99,61.1,2024-06-25,2024-01-06,Webseite,Bestandskunde - Zusatzprodukt,733
OPP00029113,29113,ACC010099,Opportunity 29113,Closed Won,40310.58,100.0,2022-11-12,2022-07-06,Social Media,Bestandskunde - Zusatzprodukt,11697
OPP00029114,,ACC018874,Opportunity 29114,Angebot,8198.46,43.3,2023-09-06,2023-06-05,Messe,Bestandskunde - Upgrade,
OPP00029115,,ACC016874,Opportunity 29115,Angebot,20842.12,69.1,2024-03-07,2024-02-01,Webseite,Bestandskunde - Zusatzprodukt,13443
OPP00029116,,ACC019901,Opportunity 29116,Verhandlung,12702.04,66.7,2025-04-28,2025-01-07,Messe,Bestandskunde - Zusatzprodukt,1263
OPP00029117,,ACC006596,Opportunity 29117,Interessent,40404.67,58.1,2025-07-11,2025-01-19,Partner,Neukunde,11957
OPP00029118,,ACC015661,Opportunity 29118,Verhandlung,20606.9,19.8,2025-10-03,2025-06-02,Empfehlung,Bestandskunde - Upgrade,
OPP00029119,,ACC008606,Opportunity 29119,Interessent,17633.32,68.9,2023-07-06,2023-01-09,Partner,Neukunde,10797
OPP00029120,,ACC014626,Opportunity 29120,Angebot,28090.09,59.0,2025-04-06,2025-03-05,Webseite,Neukunde,
OPP00029121,,ACC016523,Opportunity 29121,Closed Lost,46744.62,0.0,2021-10-01,2021-05-21,Messe,Neukunde,15611
OPP00029122,29122,ACC019444,Opportunity 29122,Closed Won,31909.62,100.0,2025-02-05,2024-08-09,Messe,Bestandskunde - Upgrade,3887
OPP00029123,29123,ACC001537,Opportunity 29123,Closed Won,28793.32,100.0,2021-10-21,2021-05-07,Webseite,Bestandskunde - Zusatzprodukt,
OPP00029124,,ACC017172,Opportunity 29124,Closed Lost,37795.86,0.0,2025-01-23,2024-12-14,Empfehlung,Neukunde,
OPP00029125,,ACC008163,Opportunity 29125,Angebot,3946.47,53.3,2021-10-31,2021-07-11,Messe,Neukunde,2729
OPP00029126,,ACC005452,Opportunity 29126,Angebot,1935.49,35.9,2022-04-08,2021-10-27,Social Media,Bestandskunde - Upgrade,9506
OPP00029127,29127,ACC007043,Opportunity 29127,Closed Won,2811.75,100.0,2023-02-05,2022-08-31,Webseite,Bestandskunde - Upgrade,14118
OPP00029128,,ACC003482,Opportunity 29128,Verhandlung,49510.12,56.6,2021-10-03,2021-06-04,Partner,Bestandskunde - Zusatzprodukt,
OPP00029129,,ACC012616,Opportunity 29129,Interessent,18424.82,24.4,2025-02-23,2024-09-17,Telefonakquise,Bestandskunde - Upgrade,10730
OPP00029130,,ACC019871,Opportunity 29130,Verhandlung,7838.46,59.0,2023-03-10,2023-01-06,Social Media,Bestandskunde - Upgrade,551
OPP00029131,29131,ACC007737,Opportunity 29131,Closed Won,45907.76,100.0,2023-05-02,2022-12-18,Partner,Bestandskunde - Zusatzprodukt,15719
OPP00029132,,ACC013675,Opportunity 29132,Verhandlung,11425.55,37.3,2022-11-02,2022-08-19,Social Media,Bestandskunde - Zusatzprodukt,14693
OPP00029133,29133,ACC007189,Opportunity 29133,Closed Won,43450.66,100.0,2024-10-14,2024-05-27,Webseite,Bestandskunde - Upgrade,7164
OPP00029134,,ACC010995,Opportunity 29134,Angebot,10551.17,72.0,2022-04-19,2021-11-29,Telefonakquise,Neukunde,9029
OPP00029135,,ACC008286,Opportunity 29135,Angebot,35931.45,38.3,2024-07-09,2024-01-31,Webseite,Bestandskunde - Upgrade,
OPP00029136,,ACC006986,Opportunity 29136,Closed Lost,40253.97,0.0,2025-04-06,2025-01-01,Partner,Neukunde,3030
OPP00029137,,ACC007850,Opportunity 29137,Angebot,12589.03,36.3,2022-09-04,2022-07-19,Messe,Bestandskunde - Zusatzprodukt,
OPP00029138,,ACC019119,Opportunity 29138,Qualifizierung,46093.82,43.6,2024-10-08,2024-08-02,Webseite,Neukunde,
OPP00029139,29139,ACC007427,Opportunity 29139,Closed Won,10893.26,100.0,2022-08-10,2022-04-22,Social Media,Neukunde,1708
OPP00029140,29140,ACC012940,Opportunity 29140,Closed Won,12193.69,100.0,2021-12-02,2021-10-16,Partner,Bestandskunde - Upgrade,487
OPP00029141,,ACC002907,Opportunity 29141,Closed Lost,23491.59,0.0,2023-09-06,2023-05-08,Partner,Bestandskunde - Zusatzprodukt,
OPP00029142,29142,ACC014787,Opportunity 29142,Closed Won,6429.44,100.0,2025-04-27,2025-03-27,Webseite,Neukunde,
OPP00029143,,ACC003033,Opportunity 29143,Qualifizierung,10747.7,22.7,2021-03-25,2021-01-15,Social Media,Bestandskunde - Upgrade,7234
OPP00029144,,ACC013980,Opportunity 29144,Verhandlung,18608.97,67.4,2021-12-20,2021-08-26,Webseite,Neukunde,12581
OPP00029145,,ACC005597,Opportunity 29145,Angebot,40265.98,18.4,2024-05-29,2024-01-13,Social Media,Neukunde,
OPP00029146,29146,ACC009350,Opportunity 29146,Closed Won,28878.38,100.0,2023-01-13,2022-08-17,Telefonakquise,Neukunde,
OPP00029147,,ACC008683,Opportunity 29147,Closed Lost,1663.75,0.0,2025-10-02,2025-05-31,Telefonakquise,Bestandskunde - Zusatzprodukt,9197
OPP00029148,29148,ACC011374,Opportunity 29148,Closed Won,12855.74,100.0,2023-09-10,2023-04-12,Partner,Neukunde,13085
OPP00029149,29149,ACC014740,Opportunity 29149,Closed Won,4256.7,100.0,2025-07-06,2025-04-24,Messe,Bestandskunde - Upgrade,
OPP00029150,,ACC018635,Opportunity 29150,Angebot,25307.58,56.1,2024-02-03,2023-11-15,Webseite,Bestandskunde - Zusatzprodukt,
OPP00029151,29151,ACC005580,Opportunity 29151,Closed Won,25865.02,100.0,2023-01-23,2022-08-29,Messe,Neukunde,11633
OPP00029152,29152,ACC006627,Opportunity 29152,Closed Won,12493.05,100.0,2024-05-31,2024-02-07,Messe,Neukunde,14844
OPP00029153,,ACC014746,Opportunity 29153,Verhandlung,36867.88,53.4,2021-10-15,2021-08-05,Partner,Neukunde,6679
OPP00029154,,ACC018742,Opportunity 29154,Qualifizierung,20574.42,34.6,2023-05-29,2023-02-17,Messe,Bestandskunde - Zusatzprodukt,448
OPP00029155,,ACC018334,Opportunity 29155,Angebot,38300.19,22.2,2024-10-26,2024-08-18,Telefonakquise,Neukunde,13390
OPP00029156,,ACC016326,Opportunity 29156,Angebot,36997.22,31.1,2023-06-16,2023-01-06,Telefonakquise,Bestandskunde - Upgrade,
OPP00029157,,ACC018055,Opportunity 29157,Qualifizierung,49075.44,56.2,2025-04-12,2024-11-02,Social Media,Neukunde,
OPP00029158,,ACC017454,Opportunity 29158,Interessent,42817.07,55.5,2021-05-13,2021-03-21,Messe,Bestandskunde - Upgrade,3278
OPP00029159,,ACC011599,Opportunity 29159,Angebot,19100.42,21.6,2025-07-06,2025-04-30,Webseite,Bestandskunde - Upgrade,6402
OPP00029160,29160,ACC012386,Opportunity 29160,Closed Won,22079.75,100.0,2024-10-27,2024-08-13,Webseite,Bestandskunde - Upgrade,
OPP00029161,,ACC005635,Opportunity 29161,Qualifizierung,16170.65,20.5,2023-03-10,2022-10-22,Partner,Bestandskunde - Zusatzprodukt,411
OPP00029162,,ACC000568,Opportunity 29162,Closed Lost,32343.66,0.0,2025-05-08,2025-01-10,Empfehlung,Bestandskunde - Upgrade,1367
OPP00029163,29163,ACC005702,Opportunity 29163,Closed Won,4512.18,100.0,2021-12-08,2021-10-19,Empfehlung,Bestandskunde - Zusatzprodukt,15420
OPP00029164,,ACC018431,Opportunity 29164,Verhandlung,3959.45,55.2,2022-05-23,2022-03-27,Social Media,Bestandskunde - Upgrade,10165
OPP00029165,,ACC007812,Opportunity 29165,Verhandlung,22532.46,17.4,2024-04-10,2024-01-21,Empfehlung,Bestandskunde - Zusatzprodukt,5760
OPP00029166,,ACC017185,Opportunity 29166,Qualifizierung,49949.34,67.6,2025-03-20,2024-10-08,Telefonakquise,Bestandskunde - Zusatzprodukt,8435
OPP00029167,,ACC015305,Opportunity 29167,Qualifizierung,19883.05,14.8,2022-10-02,2022-08-25,Webseite,Bestandskunde - Zusatzprodukt,
OPP00029168,,ACC004523,Opportunity 29168,Interessent,2146.23,47.2,2024-04-03,2024-02-09,Empfehlung,Bestandskunde - Zusatzprodukt,12891
OPP00029169,,ACC008452,Opportunity 29169,Angebot,18811.18,69.2,2024-06-01,2024-04-06,Webseite,Neukunde,3310
OPP00029170,29170,ACC001202,Opportunity 29170,Closed Won,28034.28,100.0,2023-10-09,2023-07-24,Empfehlung,Bestandskunde - Upgrade,15434
OPP00029171,,ACC007802,Opportunity 29171,Verhandlung,46949.62,23.5,2023-11-19,2023-08-11,Social Media,Neukunde,
OPP00029172,,ACC012037,Opportunity 29172,Closed Lost,29801.14,0.0,2021-04-10,2021-01-08,Empfehlung,Neukunde,
OPP00029173,29173,ACC006182,Opportunity 29173,Closed Won,15113.39,100.0,2022-06-13,2022-02-10,Empfehlung,Neukunde,8179
OPP00029174,,ACC010422,Opportunity 29174,Qualifizierung,41771.38,59.2,2023-12-07,2023-10-08,Messe,Neukunde,
OPP00029175,,ACC006166,Opportunity 29175,Angebot,22723.59,48.7,2025-10-10,2025-06-13,Social Media,Neukunde,
OPP00029176,29176,ACC019452,Opportunity 29176,Closed Won,11318.03,100.0,2022-01-11,2021-08-03,Messe,Bestandskunde - Zusatzprodukt,7322
OPP00029177,29177,ACC015512,Opportunity 29177,Closed Won,37801.86,100.0,2023-10-25,2023-05-23,Messe,Bestandskunde - Zusatzprodukt,6700
OPP00029178,,ACC012093,Opportunity 29178,Angebot,34769.89,60.4,2023-09-01,2023-06-10,Empfehlung,Neukunde,
OPP00029179,,ACC017558,Opportunity 29179,Qualifizierung,23049.9,35.7,2023-03-26,2023-02-19,Telefonakquise,Bestandskunde - Upgrade,
OPP00029180,,ACC014173,Opportunity 29180,Qualifizierung,24142.36,66.6,2023-08-06,2023-05-30,Empfehlung,Neukunde,15424
OPP00029181,,ACC014581,Opportunity 29181,Verhandlung,38320.14,42.8,2021-09-03,2021-05-29,Messe,Bestandskunde - Zusatzprodukt,8831
OPP00029182,29182,ACC003926,Opportunity 29182,Closed Won,23859.52,100.0,2023-05-03,2022-11-24,Empfehlung,Bestandskunde - Zusatzprodukt,
OPP00029183,29183,ACC006283,Opportunity 29183,Closed Won,36438.21,100.0,2021-08-08,2021-03-22,Empfehlung,Bestandskunde - Upgrade,1445
OPP00029184,,ACC002963,Opportunity 29184,Angebot,33110.24,49.7,2022-09-30,2022-05-28,Messe,Neukunde,12752
OPP00029185,,ACC009935,Opportunity 29185,Angebot,2220.89,68.3,2025-03-12,2024-12-17,Telefonakquise,Bestandskunde - Zusatzprodukt,4098
OPP00029186,,ACC008628,Opportunity 29186,Angebot,19430.49,77.8,2023-03-17,2022-12-13,Webseite,Bestandskunde - Zusatzprodukt,
OPP00029187,,ACC008791,Opportunity 29187,Qualifizierung,9075.29,75.2,2025-03-09,2024-10-25,Webseite,Bestandskunde - Zusatzprodukt,9746
OPP00029188,,ACC007993,Opportunity 29188,Verhandlung,25315.08,37.3,2024-09-19,2024-04-24,Partner,Bestandskunde - Upgrade,1873
OPP00029189,,ACC003672,Opportunity 29189,Verhandlung,14397.05,13.0,2022-05-24,2021-12-31,Webseite,Bestandskunde - Zusatzprodukt,
OPP00029190,29190,ACC001798,Opportunity 29190,Closed Won,33142.0,100.0,2021-04-12,2021-01-21,Partner,Neukunde,10858
OPP00029191,29191,ACC012137,Opportunity 29191,Closed Won,30029.9,100.0,2023-07-14,2023-05-15,Messe,Bestandskunde - Upgrade,7323
OPP00029192,,ACC011620,Opportunity 29192,Closed Lost,11851.26,0.0,2022-01-01,2021-08-21,Partner,Neukunde,5698
OPP00029193,29193,ACC007871,Opportunity 29193,Closed Won,5825.69,100.0,2022-04-18,2021-11-11,Messe,Bestandskunde - Zusatzprodukt,3517
OPP00029194,,ACC018742,Opportunity 29194,Interessent,24170.96,21.9,2024-11-20,2024-06-09,Webseite,Neukunde,2950
OPP00029195,29195,ACC000076,Opportunity 29195,Closed Won,5326.89,100.0,2024-12-18,2024-07-03,Webseite,Bestandskunde - Zusatzprodukt,10783
OPP00029196,,ACC005099,Opportunity 29196,Qualifizierung,24140.86,68.7,2024-10-06,2024-06-16,Messe,Neukunde,547
OPP00029197,,ACC011669,Opportunity 29197,Closed Lost,17730.01,0.0,2021-04-15,2021-03-03,Webseite,Bestandskunde - Upgrade,
OPP00029198,,ACC007531,Opportunity 29198,Interessent,29886.3,25.6,2021-08-30,2021-04-12,Social Media,Bestandskunde - Upgrade,13815
OPP00029199,,ACC011927,Opportunity 29199,Closed Lost,48567.65,0.0,2022-10-26,2022-09-26,Telefonakquise,Bestandskunde - Upgrade,2938
OPP00029200,,ACC006155,Opportunity 29200,Verhandlung,22872.29,40.1,2023-05-04,2022-11-18,Telefonakquise,Neukunde,
OPP00029201,,ACC006598,Opportunity 29201,Qualifizierung,26988.94,13.1,2024-02-27,2023-11-22,Webseite,Neukunde,9242
OPP00029202,,ACC011702,Opportunity 29202,Qualifizierung,18626.64,78.0,2021-10-05,2021-04-30,Partner,Bestandskunde - Upgrade,559
OPP00029203,,ACC008441,Opportunity 29203,Verhandlung,19417.28,55.6,2021-12-30,2021-09-07,Webseite,Neukunde,
OPP00029204,,ACC005822,Opportunity 29204,Closed Lost,41884.97,0.0,2022-04-01,2022-01-15,Empfehlung,Bestandskunde - Upgrade,
OPP00029205,,ACC019525,Opportunity 29205,Angebot,36722.69,53.3,2024-07-30,2024-03-22,Social Media,Bestandskunde - Zusatzprodukt,
OPP00029206,,ACC017444,Opportunity 29206,Verhandlung,36121.86,79.7,2023-08-13,2023-04-01,Webseite,Neukunde,9854
OPP00029207,29207,ACC019905,Opportunity 29207,Closed Won,3007.18,100.0,2025-09-23,2025-04-13,Telefonakquise,Bestandskunde - Zusatzprodukt,8749
OPP00029208,,ACC017366,Opportunity 29208,Interessent,46170.88,74.8,2025-05-21,2024-11-23,Partner,Bestandskunde - Zusatzprodukt,3022
OPP00029209,29209,ACC016963,Opportunity 29209,Closed Won,27367.76,100.0,2025-04-02,2024-11-08,Telefonakquise,Bestandskunde - Upgrade,15725
OPP00029210,,ACC000384,Opportunity 29210,Interessent,18108.83,19.1,2021-08-15,2021-03-18,Partner,Neukunde,2970
OPP00029211,29211,ACC000285,Opportunity 29211,Closed Won,18622.9,100.0,2022-09-28,2022-05-22,Social Media,Bestandskunde - Zusatzprodukt,5873
OPP00029212,,ACC019821,Opportunity 29212,Qualifizierung,18668.02,31.8,2023-06-17,2023-05-06,Webseite,Bestandskunde - Zusatzprodukt,2545
OPP00029213,,ACC010046,Opportunity 29213,Qualifizierung,26336.11,70.7,2024-06-08,2024-04-22,Webseite,Bestandskunde - Zusatzprodukt,11072
OPP00029214,,ACC003634,Opportunity 29214,Qualifizierung,19921.53,48.2,2024-12-25,2024-11-10,Webseite,Bestandskunde - Upgrade,12558
OPP00029215,,ACC013651,Opportunity 29215,Closed Lost,11571.72,0.0,2022-06-04,2022-01-06,Telefonakquise,Neukunde,4672
OPP00029216,,ACC012601,Opportunity 29216,Qualifizierung,5972.44,31.0,2024-12-22,2024-10-31,Telefonakquise,Bestandskunde - Zusatzprodukt,4119
OPP00029217,,ACC014047,Opportunity 29217,Interessent,43996.63,22.2,2025-03-17,2024-10-29,Empfehlung,Bestandskunde - Upgrade,8633
OPP00029218,,ACC016302,Opportunity 29218,Qualifizierung,34711.83,24.1,2024-01-31,2023-12-24,Webseite,Bestandskunde - Zusatzprodukt,
OPP00029219,29219,ACC009820,Opportunity 29219,Closed Won,49346.63,100.0,2021-09-24,2021-04-09,Empfehlung,Bestandskunde - Upgrade,13822
OPP00029220,,ACC005184,Opportunity 29220,Interessent,16083.28,52.9,2025-01-17,2024-07-27,Social Media,Neukunde,10166
OPP00029221,29221,ACC003931,Opportunity 29221,Closed Won,48995.98,100.0,2022-04-13,2021-12-20,Social Media,Neukunde,5705
OPP00029222,29222,ACC002628,Opportunity 29222,Closed Won,37302.08,100.0,2024-08-02,2024-03-17,Empfehlung,Bestandskunde - Upgrade,
OPP00029223,,ACC003177,Opportunity 29223,Closed Lost,35335.03,0.0,2023-04-01,2023-01-27,Partner,Bestandskunde - Upgrade,
OPP00029224,,ACC017073,Opportunity 29224,Angebot,26180.57,38.4,2023-02-02,2022-11-03,Empfehlung,Bestandskunde - Upgrade,15822
OPP00029225,,ACC008043,Opportunity 29225,Closed Lost,20086.99,0.0,2023-08-05,2023-05-06,Partner,Bestandskunde - Zusatzprodukt,
OPP00029226,,ACC009531,Opportunity 29226,Verhandlung,26830.09,27.0,2022-05-11,2022-03-16,Empfehlung,Neukunde,4004
OPP00029227,,ACC000377,Opportunity 29227,Qualifizierung,6641.12,10.2,2023-05-31,2023-03-13,Social Media,Neukunde,
OPP00029228,,ACC018632,Opportunity 29228,Interessent,19949.04,64.9,2021-12-02,2021-10-10,Empfehlung,Bestandskunde - Zusatzprodukt,15948
OPP00029229,,ACC016515,Opportunity 29229,Angebot,29888.76,78.8,2024-08-31,2024-04-16,Webseite,Neukunde,
OPP00029230,29230,ACC007041,Opportunity 29230,Closed Won,19362.53,100.0,2022-07-15,2022-05-18,Telefonakquise,Neukunde,11610
OPP00029231,,ACC012134,Opportunity 29231,Interessent,49956.1,54.4,2024-06-04,2024-04-21,Messe,Bestandskunde - Zusatzprodukt,10592
OPP00029232,,ACC017478,Opportunity 29232,Angebot,32634.07,28.4,2023-03-12,2022-09-19,Empfehlung,Neukunde,4101
OPP00029233,29233,ACC001137,Opportunity 29233,Closed Won,35258.93,100.0,2025-04-29,2024-11-02,Social Media,Bestandskunde - Upgrade,9576
OPP00029234,29234,ACC016034,Opportunity 29234,Closed Won,48117.43,100.0,2021-07-03,2021-04-18,Webseite,Bestandskunde - Upgrade,5260
OPP00029235,29235,ACC002123,Opportunity 29235,Closed Won,44392.09,100.0,2024-08-18,2024-06-16,Telefonakquise,Bestandskunde - Upgrade,
OPP00029236,,ACC010761,Opportunity 29236,Angebot,33381.66,59.4,2023-02-09,2022-10-14,Messe,Bestandskunde - Zusatzprodukt,9048
OPP00029237,,ACC010823,Opportunity 29237,Closed Lost,17558.01,0.0,2022-05-28,2021-12-01,Empfehlung,Bestandskunde - Upgrade,3797
OPP00029238,,ACC009934,Opportunity 29238,Verhandlung,6646.32,61.1,2023-10-08,2023-05-01,Empfehlung,Bestandskunde - Zusatzprodukt,
OPP00029239,,ACC001139,Opportunity 29239,Angebot,38753.91,28.7,2021-12-20,2021-10-23,Telefonakquise,Neukunde,8733
OPP00029240,,ACC007082,Opportunity 29240,Interessent,41902.29,62.7,2025-07-26,2025-03-05,Partner,Bestandskunde - Zusatzprodukt,
OPP00029241,,ACC018628,Opportunity 29241,Angebot,39371.37,78.1,2025-03-04,2024-09-18,Telefonakquise,Bestandskunde - Upgrade,5156
OPP00029242,,ACC009831,Opportunity 29242,Qualifizierung,32738.46,40.2,2024-06-23,2024-02-29,Social Media,Neukunde,
OPP00029243,29243,ACC017548,Opportunity 29243,Closed Won,15022.58,100.0,2025-04-18,2025-03-15,Messe,Bestandskunde - Zusatzprodukt,2247
OPP00029244,,ACC009114,Opportunity 29244,Verhandlung,14955.55,21.2,2024-05-09,2024-03-07,Messe,Bestandskunde - Zusatzprodukt,5558
OPP00029245,,ACC000391,Opportunity 29245,Qualifizierung,35297.54,78.6,2024-05-30,2023-12-08,Partner,Neukunde,2154
OPP00029246,,ACC000904,Opportunity 29246,Verhandlung,5668.7,46.6,2025-08-20,2025-03-22,Webseite,Bestandskunde - Upgrade,3088
OPP00029247,,ACC005620,Opportunity 29247,Angebot,23090.11,30.7,2024-06-03,2024-04-01,Telefonakquise,Bestandskunde - Upgrade,9137
OPP00029248,,ACC017696,Opportunity 29248,Angebot,21517.05,48.0,2023-09-08,2023-05-17,Telefonakquise,Neukunde,5673
OPP00029249,,ACC006502,Opportunity 29249,Interessent,41314.86,13.2,2025-03-09,2024-12-11,Social Media,Neukunde,6073
OPP00029250,29250,ACC003068,Opportunity 29250,Closed Won,27447.26,100.0,2021-06-06,2021-03-27,Messe,Neukunde,
OPP00029251,,ACC011273,Opportunity 29251,Closed Lost,1949.95,0.0,2024-11-04,2024-09-02,Empfehlung,Bestandskunde - Zusatzprodukt,15886
OPP00029252,,ACC009055,Opportunity 29252,Closed Lost,35823.13,0.0,2023-02-04,2022-10-24,Webseite,Bestandskunde - Upgrade,
OPP00029253,,ACC012386,Opportunity 29253,Verhandlung,3226.36,60.3,2022-10-21,2022-09-11,Social Media,Bestandskunde - Zusatzprodukt,10585
OPP00029254,,ACC003066,Opportunity 29254,Verhandlung,30465.44,12.2,2024-03-08,2023-11-21,Partner,Bestandskunde - Upgrade,71
OPP00029255,,ACC004875,Opportunity 29255,Interessent,30423.25,40.9,2021-04-15,2021-03-06,Empfehlung,Neukunde,13919
OPP00029256,,ACC002323,Opportunity 29256,Angebot,18378.6,39.9,2025-11-01,2025-05-20,Empfehlung,Neukunde,
OPP00029257,,ACC017903,Opportunity 29257,Angebot,10814.19,23.8,2024-12-29,2024-09-27,Telefonakquise,Bestandskunde - Zusatzprodukt,15101
OPP00029258,,ACC017344,Opportunity 29258,Closed Lost,41514.59,0.0,2024-07-21,2024-04-20,Webseite,Bestandskunde - Zusatzprodukt,7746
OPP00029259,29259,ACC016288,Opportunity 29259,Closed Won,9647.36,100.0,2021-05-19,2021-03-22,Telefonakquise,Bestandskunde - Upgrade,1068
OPP00029260,,ACC015787,Opportunity 29260,Interessent,24862.02,73.8,2024-06-14,2024-03-19,Partner,Bestandskunde - Zusatzprodukt,12452
OPP00029261,,ACC018078,Opportunity 29261,Angebot,14979.78,21.4,2025-06-30,2025-04-07,Telefonakquise,Bestandskunde - Upgrade,689
OPP00029262,,ACC013299,Opportunity 29262,Closed Lost,26488.5,0.0,2021-08-16,2021-02-25,Webseite,Bestandskunde - Zusatzprodukt,13051
OPP00029263,29263,ACC015080,Opportunity 29263,Closed Won,40252.79,100.0,2024-03-24,2023-09-28,Empfehlung,Neukunde,
OPP00029264,,ACC008636,Opportunity 29264,Angebot,15007.06,77.3,2021-12-31,2021-10-01,Messe,Bestandskunde - Zusatzprodukt,
OPP00029265,29265,ACC010611,Opportunity 29265,Closed Won,10191.12,100.0,2022-03-01,2021-11-21,Partner,Bestandskunde - Zusatzprodukt,
OPP00029266,,ACC014740,Opportunity 29266,Closed Lost,19825.68,0.0,2024-03-23,2023-11-20,Messe,Bestandskunde - Upgrade,10547
OPP00029267,,ACC011697,Opportunity 29267,Closed Lost,41965.96,0.0,2022-04-08,2022-02-23,Webseite,Bestandskunde - Upgrade,13444
OPP00029268,,ACC015212,Opportunity 29268,Verhandlung,46982.18,70.0,2023-06-24,2023-03-02,Social Media,Neukunde,
OPP00029269,,ACC009317,Opportunity 29269,Qualifizierung,48791.92,13.3,2024-09-10,2024-05-08,Empfehlung,Bestandskunde - Upgrade,
OPP00029270,,ACC001531,Opportunity 29270,Closed Lost,6393.14,0.0,2023-09-28,2023-04-02,Webseite,Neukunde,471
OPP00029271,,ACC000749,Opportunity 29271,Angebot,23838.68,59.4,2022-11-28,2022-06-06,Social Media,Neukunde,15292
OPP00029272,,ACC016380,Opportunity 29272,Angebot,17084.07,31.6,2025-04-21,2024-11-18,Messe,Bestandskunde - Upgrade,15067
OPP00029273,,ACC012515,Opportunity 29273,Angebot,38912.53,44.4,2023-07-18,2023-06-06,Empfehlung,Neukunde,7570
OPP00029274,29274,ACC003479,Opportunity 29274,Closed Won,17977.21,100.0,2025-03-28,2025-02-16,Empfehlung,Bestandskunde - Upgrade,
OPP00029275,,ACC010622,Opportunity 29275,Qualifizierung,8966.88,20.5,2023-03-19,2022-12-17,Messe,Neukunde,
OPP00029276,,ACC005403,Opportunity 29276,Verhandlung,42611.84,10.9,2023-12-24,2023-09-28,Partner,Neukunde,
OPP00029277,,ACC012948,Opportunity 29277,Verhandlung,38267.33,10.1,2021-08-12,2021-02-20,Messe,Bestandskunde - Upgrade,10643
OPP00029278,,ACC015261,Opportunity 29278,Verhandlung,16024.8,50.6,2022-03-24,2021-10-14,Telefonakquise,Bestandskunde - Zusatzprodukt,14021
OPP00029279,,ACC013365,Opportunity 29279,Interessent,28497.29,21.2,2025-04-17,2024-10-21,Telefonakquise,Bestandskunde - Zusatzprodukt,13593
OPP00029280,29280,ACC017287,Opportunity 29280,Closed Won,11571.19,100.0,2023-05-23,2023-04-14,Messe,Neukunde,
OPP00029281,,ACC019625,Opportunity 29281,Verhandlung,16326.45,39.0,2022-06-16,2022-01-15,Webseite,Bestandskunde - Upgrade,4243
OPP00029282,29282,ACC019097,Opportunity 29282,Closed Won,14225.66,100.0,2022-07-25,2022-03-20,Empfehlung,Bestandskunde - Zusatzprodukt,6175
OPP00029283,,ACC018022,Opportunity 29283,Qualifizierung,31126.32,29.5,2021-10-10,2021-04-26,Empfehlung,Bestandskunde - Zusatzprodukt,
OPP00029284,,ACC011915,Opportunity 29284,Closed Lost,28024.03,0.0,2022-11-08,2022-08-02,Partner,Bestandskunde - Zusatzprodukt,13983
OPP00029285,,ACC019807,Opportunity 29285,Interessent,44905.55,42.1,2023-06-09,2023-02-02,Social Media,Neukunde,5471
OPP00029286,29286,ACC012967,Opportunity 29286,Closed Won,49312.31,100.0,2021-10-27,2021-07-19,Partner,Bestandskunde - Upgrade,
OPP00029287,,ACC008263,Opportunity 29287,Verhandlung,5842.93,71.3,2022-11-14,2022-09-07,Social Media,Bestandskunde - Zusatzprodukt,
