campaign_fact_id,date,campaign_key,product_key,channel_key,region_key,spend,leads_generated,impressions
9434,2022-12-17,61,14,601,403,316.18,35,1329
9435,2023-09-10,85,10,600,400,321.2,74,4159
9436,2023-04-09,26,12,600,403,176.3,16,14305
9437,2023-02-25,95,8,602,400,385.35,58,8848
9438,2023-09-07,100,15,605,402,313.64,70,6042
9439,2023-06-09,17,5,605,402,391.25,72,12092
9440,2023-04-10,40,2,605,403,272.66,97,5921
9441,2024-08-05,71,9,604,403,241.6,65,13586
9442,2023-07-30,27,4,602,403,153.18,60,2540
9443,2022-06-21,72,6,604,400,167.49,48,14114
9444,2022-07-19,28,3,600,401,210.55,6,3091
9445,2022-01-21,48,3,600,401,145.66,41,6682
9446,2023-02-01,49,11,600,403,262.91,58,3790
9447,2024-01-10,66,3,605,401,292.58,65,12960
9448,2024-01-14,66,5,603,400,365.92,48,4611
9449,2024-03-02,27,3,604,401,155.89,64,9870
9450,2024-05-18,43,10,604,403,468.25,65,12156
9451,2022-06-20,16,11,605,400,113.4,61,6171
9452,2025-02-21,38,11,602,401,382.18,28,12442
9453,2022-09-28,91,4,600,401,170.43,61,10192
9454,2022-08-23,30,5,604,403,242.63,36,3167
9455,2023-08-10,27,15,602,401,459.67,21,4456
9456,2023-09-08,92,8,600,400,142.74,85,13941
9457,2022-02-26,53,15,605,403,184.75,7,13225
9458,2022-11-16,49,11,605,402,342.95,11,12750
9459,2022-01-12,76,8,604,400,164.03,25,2008
9460,2023-06-06,57,13,604,400,292.54,60,5994
9461,2023-04-25,24,2,605,400,240.89,11,8093
9462,2022-05-28,1,12,601,401,341.25,91,12402
9463,2024-12-10,34,15,605,403,414.08,54,13862
9464,2025-04-27,45,10,604,402,121.18,23,8639
9465,2023-03-20,73,1,602,401,375.66,59,10686
9466,2025-06-20,43,14,601,402,188.97,94,1625
9467,2022-12-25,82,13,604,401,291.92,53,7697
9468,2025-06-10,2,14,604,401,93.49,27,12369
9469,2025-01-11,69,8,600,401,147.34,24,14849
9470,2024-03-30,8,7,600,402,458.2,19,5148
9471,2024-10-20,100,11,602,402,317.78,92,8866
9472,2025-03-01,99,1,605,402,303.43,42,3108
9473,2025-06-09,64,1,600,400,225.01,21,3667
9474,2024-01-28,66,7,603,402,419.0,49,393
9475,2023-12-10,87,8,600,401,274.39,79,3934
9476,2024-01-06,45,14,601,403,393.22,96,5350
9477,2022-08-02,75,13,602,401,387.55,44,12950
9478,2022-04-04,70,15,602,400,433.73,13,2682
9479,2025-06-12,27,11,603,403,364.49,5,8082
9480,2024-05-02,52,8,604,402,158.44,59,9550
9481,2023-01-15,60,11,601,403,391.33,51,5704
9482,2023-05-03,39,6,601,402,256.35,80,669
9483,2022-06-12,82,15,603,400,305.4,46,7563
9484,2024-09-05,4,1,600,401,372.78,17,12709
9485,2023-05-15,9,1,603,401,94.48,25,8823
9486,2022-05-22,32,15,601,401,177.57,18,5837
9487,2025-03-07,92,4,604,402,422.2,90,13464
9488,2022-01-16,55,8,600,402,389.06,33,3640
9489,2022-05-13,7,6,601,401,457.03,90,838
9490,2022-02-05,28,2,602,400,305.17,13,531
9491,2022-03-22,74,14,605,402,222.09,7,11919
9492,2022-06-02,99,13,604,403,365.3,24,5979
9493,2023-10-03,1,3,604,400,187.11,73,659
9494,2024-10-16,51,5,602,403,213.05,7,2464
9495,2023-09-06,17,2,604,402,491.8,79,9689
9496,2025-03-01,80,5,603,401,292.91,59,6452
9497,2023-11-12,55,15,603,403,352.52,32,13391
9498,2023-08-05,93,15,602,403,109.61,85,14821
9499,2024-05-13,75,7,603,402,323.21,11,3661
9500,2023-08-16,13,12,602,402,177.54,78,11198
9501,2022-03-30,33,12,601,400,320.83,11,7424
9502,2024-12-27,38,4,602,401,439.5,68,4831
9503,2022-02-05,72,5,605,400,222.72,86,10059
9504,2025-02-21,16,5,601,402,369.89,96,6245
9505,2024-08-19,8,3,601,400,431.76,23,10747
9506,2024-11-27,28,12,605,403,361.17,61,980
9507,2022-09-07,19,10,601,401,194.88,21,14929
9508,2023-04-05,82,10,602,400,443.15,7,14456
9509,2024-04-29,68,3,600,403,391.94,24,1224
9510,2022-11-22,38,5,602,400,224.03,77,6405
9511,2023-05-04,17,3,601,403,254.75,26,2222
9512,2025-02-10,72,11,601,402,319.56,99,2273
9513,2024-01-16,18,8,601,401,188.59,72,12774
9514,2024-09-11,45,5,605,400,387.58,55,8354
9515,2024-08-22,41,6,601,403,389.28,45,5325
9516,2024-11-09,25,6,602,403,457.42,90,2490
9517,2024-05-22,13,3,600,402,419.15,14,11558
9518,2024-06-10,35,5,602,403,334.58,46,4812
9519,2023-01-18,25,4,605,401,172.94,63,12367
9520,2024-05-11,57,7,601,401,291.95,45,14228
9521,2023-03-04,90,14,601,400,383.94,76,9103
9522,2022-02-23,81,1,602,400,215.78,99,4052
9523,2025-06-05,86,8,602,400,106.44,86,10838
9524,2024-04-18,92,5,602,400,412.7,63,8199
9525,2022-12-12,59,11,604,401,278.24,72,12609
9526,2023-08-05,20,13,604,401,443.28,63,8059
9527,2022-10-27,14,1,605,400,163.67,11,13098
9528,2024-12-04,8,12,600,403,269.47,53,14939
9529,2023-10-20,15,3,605,403,72.91,36,8317
9530,2024-06-26,66,13,601,402,205.96,30,698
9531,2024-03-29,9,11,603,401,171.12,45,7336
9532,2025-03-27,91,13,603,402,366.45,38,1906
9533,2025-06-01,42,2,600,402,402.22,72,3188
9534,2024-05-01,95,12,600,401,236.36,49,9607
9535,2023-10-22,10,15,603,402,458.77,70,311
9536,2023-01-13,62,3,605,401,461.43,23,9831
9537,2022-03-07,97,4,604,400,367.23,41,3809
9538,2024-08-28,11,15,600,400,255.35,52,9568
9539,2023-08-12,68,8,600,403,300.84,69,6883
9540,2023-10-06,39,12,605,403,183.58,52,5686
9541,2022-12-10,94,12,600,403,309.92,15,1819
9542,2023-09-22,81,5,604,400,268.09,68,10972
9543,2025-03-17,74,13,605,402,309.53,27,10779
9544,2024-05-03,11,7,600,400,50.5,32,7738
9545,2023-11-23,61,10,602,403,197.68,72,2163
9546,2024-11-21,60,10,603,402,291.93,10,7176
9547,2022-09-13,86,13,604,403,92.99,48,11937
9548,2023-10-12,64,9,603,400,109.42,77,9075
9549,2023-01-02,58,13,602,403,290.18,67,3376
9550,2023-03-08,45,11,605,400,473.08,77,10248
9551,2023-09-26,95,12,600,401,162.32,90,1089
9552,2024-06-18,94,6,603,403,493.74,83,8269
9553,2024-10-31,70,5,601,400,203.55,57,1509
9554,2023-07-06,53,3,605,401,237.81,99,4391
9555,2022-11-23,13,2,602,402,156.91,15,3855
9556,2025-06-02,25,14,603,400,349.57,54,13911
9557,2023-04-16,37,8,600,403,56.54,83,9766
9558,2024-11-29,73,4,601,400,294.56,30,1286
9559,2022-08-13,36,3,603,402,161.59,7,2061
9560,2023-03-31,36,8,604,403,192.71,74,8911
9561,2024-06-09,66,1,605,403,494.26,67,2811
9562,2022-01-23,22,2,603,400,309.66,58,194
9563,2023-01-16,8,8,600,401,273.38,61,4887
9564,2024-10-25,13,13,605,400,409.14,95,2178
9565,2025-06-24,27,13,600,403,234.55,41,1348
9566,2024-11-18,11,10,600,403,217.5,51,10367
9567,2025-05-14,53,7,605,400,472.28,28,2450
9568,2024-02-10,65,3,603,403,169.0,32,2768
9569,2024-08-18,10,14,604,403,273.28,77,10223
9570,2022-02-13,77,8,600,402,260.13,85,14673
9571,2023-02-17,44,14,605,400,359.19,33,1784
9572,2023-03-03,94,8,605,401,414.54,59,1929
9573,2024-03-14,7,7,602,400,391.25,44,14108
9574,2022-07-24,17,6,604,402,285.53,49,14229
9575,2023-11-13,50,6,604,402,129.11,29,9107
9576,2025-01-31,52,8,603,402,244.55,16,4967
9577,2022-09-01,43,7,603,403,73.01,19,1590
9578,2022-10-27,66,2,602,400,63.35,14,9774
9579,2022-10-18,78,3,602,401,419.1,45,4938
9580,2022-10-22,5,5,600,403,257.95,49,8766
9581,2025-03-08,28,11,600,400,442.46,65,8461
9582,2025-05-07,7,12,601,401,497.86,58,5252
9583,2025-02-05,84,13,603,403,388.28,44,9083
9584,2025-06-18,90,5,604,400,154.37,51,7160
9585,2024-05-17,16,6,605,402,172.84,54,10900
9586,2024-05-09,15,2,603,401,222.58,36,12112
9587,2023-08-22,31,1,600,403,118.19,82,9834
9588,2024-08-26,62,7,603,401,476.5,39,12829
9589,2023-10-03,79,11,605,402,475.94,97,14282
9590,2023-03-09,22,7,602,402,96.43,71,9534
9591,2023-06-18,25,2,601,400,246.7,39,1792
9592,2024-05-02,50,9,600,401,85.91,26,8729
9593,2023-05-16,92,3,602,403,143.64,87,7556
9594,2024-06-07,41,9,601,402,71.09,8,7011
9595,2022-07-18,75,3,605,400,124.6,38,6066
9596,2023-02-03,47,13,602,403,471.16,48,4248
9597,2024-05-06,79,10,601,401,398.21,21,10948
9598,2023-04-20,75,1,600,402,166.76,83,6329
9599,2024-12-05,71,3,602,402,270.93,91,306
9600,2024-01-07,71,5,605,403,495.78,42,5193
9601,2024-09-06,70,7,602,401,475.74,65,1565
9602,2022-10-05,97,2,605,400,408.37,11,6629
9603,2022-05-22,73,2,604,403,259.47,48,7802
9604,2023-04-12,50,13,605,400,293.97,93,13242
9605,2023-11-27,89,6,601,402,201.33,40,1134
9606,2024-08-12,14,13,603,401,412.36,83,11233
9607,2022-08-01,77,9,600,400,468.05,56,4724
9608,2023-04-10,85,13,600,401,426.17,14,7610
9609,2022-07-18,4,2,605,403,243.8,97,8163
9610,2024-11-17,47,10,601,401,260.97,80,10359
9611,2023-03-13,37,5,604,400,271.86,100,6017
9612,2023-01-12,12,11,601,401,477.86,80,4975
9613,2024-08-20,19,13,603,400,82.03,84,7734
9614,2025-01-05,43,10,600,400,258.26,64,12483
9615,2024-12-08,51,6,600,400,487.5,15,4699
9616,2024-03-20,42,7,604,401,63.06,25,11183
9617,2023-10-30,34,3,602,401,284.58,62,9894
9618,2023-03-29,34,9,603,402,55.76,73,3294
9619,2023-02-19,97,10,605,403,297.74,48,14107
9620,2024-04-02,69,8,603,402,101.56,32,5398
9621,2022-08-28,21,11,603,400,418.87,50,12239
9622,2022-02-07,58,2,603,401,274.9,26,14653
9623,2023-02-21,66,5,602,400,303.68,46,7501
9624,2023-12-13,28,15,601,403,139.41,19,1785
9625,2024-04-28,16,15,604,400,476.36,82,10126
9626,2023-11-14,54,14,605,401,144.27,99,12730
9627,2022-07-19,87,15,603,402,484.41,79,6279
9628,2022-01-09,60,10,600,402,320.07,27,5697
9629,2024-07-14,64,7,601,401,133.26,42,8953
9630,2024-11-11,61,10,602,402,177.48,20,1429
9631,2023-04-11,85,10,604,402,459.34,39,2274
9632,2024-05-30,60,12,602,403,77.65,85,1223
9633,2023-03-06,12,8,602,400,274.03,8,10399
9634,2023-01-07,63,12,604,402,441.13,30,1496
9635,2025-05-23,83,1,601,402,368.45,57,11089
9636,2024-08-26,61,6,602,401,113.39,73,12250
9637,2023-03-18,32,10,600,402,382.04,18,9345
9638,2022-01-22,55,8,602,403,223.31,45,8681
9639,2025-01-11,13,13,602,402,353.03,64,775
9640,2022-05-26,22,10,603,403,282.04,44,1808
9641,2022-09-02,25,6,604,400,351.49,98,2339
9642,2025-01-04,15,8,601,403,350.87,7,4146
9643,2023-07-21,84,8,604,402,323.06,12,754
9644,2024-08-13,28,4,601,401,451.54,91,1624
9645,2025-03-23,86,14,602,402,119.78,36,1874
9646,2022-09-12,54,1,602,401,397.91,70,905
9647,2023-05-27,10,3,605,401,401.52,98,2715
9648,2023-12-01,33,10,605,401,383.14,77,9194
9649,2022-10-29,51,3,602,402,404.32,10,5299
9650,2024-04-10,75,7,600,400,432.0,21,4878
9651,2025-05-25,46,6,603,400,114.85,76,13443
9652,2023-10-05,97,6,605,402,317.92,31,1093
9653,2023-05-21,39,1,605,401,450.91,6,3017
9654,2023-09-23,39,15,605,401,109.93,8,5023
9655,2022-09-07,67,8,601,400,430.46,64,10473
9656,2023-01-06,40,14,601,403,54.02,49,1157
9657,2022-12-17,39,9,604,400,388.91,90,8400
9658,2024-01-23,83,13,602,403,457.49,36,6198
9659,2024-10-15,56,12,603,401,357.81,37,3470
9660,2023-11-29,68,7,601,401,81.44,40,13284
9661,2023-12-01,15,8,603,400,250.13,94,14285
9662,2025-03-10,3,12,602,402,432.7,5,3249
9663,2022-05-21,62,15,601,402,124.16,73,9936
9664,2023-06-02,57,1,600,403,267.32,31,3380
9665,2022-02-11,99,14,602,403,245.62,33,1860
9666,2025-03-05,12,10,601,402,330.29,14,7467
9667,2022-05-02,75,9,602,403,309.59,13,1142
9668,2022-02-23,9,12,604,401,83.4,58,12343
9669,2022-07-01,73,4,603,402,150.75,49,14256
9670,2025-02-03,61,10,601,401,391.56,20,1186
9671,2024-12-26,8,11,600,401,350.69,26,1616
9672,2024-03-28,48,11,605,400,353.63,95,9067
9673,2024-09-25,59,8,600,403,184.88,54,12313
9674,2022-07-03,33,5,604,400,149.81,100,8256
9675,2022-03-20,96,6,603,401,167.49,62,1300
9676,2025-03-18,95,13,603,402,400.79,87,11425
9677,2025-05-23,1,2,601,403,278.99,43,7043
9678,2024-04-09,36,14,603,402,350.72,40,2140
9679,2022-01-12,84,4,604,400,349.8,8,2520
9680,2023-09-24,4,9,603,401,334.76,32,6679
9681,2024-06-30,32,9,605,403,422.92,24,3011
9682,2024-01-15,79,7,604,401,125.01,32,12584
9683,2024-11-06,77,1,603,400,457.39,9,1436
9684,2024-12-17,35,8,605,401,224.82,24,3767
9685,2022-08-01,21,8,605,401,199.28,43,13522
9686,2022-05-19,25,8,603,400,362.72,37,11421
9687,2025-05-14,33,6,602,401,221.04,28,2415
9688,2022-11-24,100,5,600,402,330.5,67,10100
9689,2024-03-21,82,12,604,400,451.08,50,3892
9690,2024-02-27,28,2,604,402,286.93,9,14383
9691,2023-04-17,32,13,601,403,424.28,97,3494
9692,2023-04-19,40,12,603,403,365.86,46,11991
9693,2023-12-22,9,9,603,400,319.3,97,9963
9694,2024-05-29,15,11,602,402,386.83,9,9283
9695,2022-09-22,83,8,605,403,169.83,42,12149
9696,2024-12-28,26,11,602,402,284.49,97,7328
9697,2022-09-02,78,2,603,403,475.41,25,5784
9698,2024-04-25,86,11,600,401,384.47,37,3011
9699,2022-01-24,38,10,604,401,460.55,98,10888
9700,2025-01-14,51,8,601,402,74.09,26,12819
9701,2022-08-31,84,3,600,402,388.46,39,4220
9702,2024-05-05,19,7,604,400,85.58,21,12661
9703,2024-12-24,86,8,605,403,256.73,12,3698
9704,2022-12-26,95,9,604,402,108.72,20,10530
9705,2024-06-20,20,7,602,400,314.28,27,1161
9706,2023-03-13,36,12,605,400,116.43,28,13663
9707,2023-11-22,69,8,600,403,463.72,84,5825
9708,2022-05-13,60,3,604,400,465.9,20,11727
9709,2022-11-12,78,14,600,400,478.1,52,3810
9710,2025-01-18,69,12,600,400,283.47,18,3995
9711,2022-07-09,36,12,604,402,486.45,56,13877
9712,2022-05-19,62,8,604,402,387.6,80,5409
9713,2022-03-16,59,15,601,402,407.69,27,11016
9714,2024-09-16,53,2,602,401,239.18,28,6296
9715,2025-06-20,97,8,605,400,64.29,73,13881
9716,2024-10-02,30,5,603,403,391.7,57,2455
9717,2025-05-08,2,6,604,403,201.21,72,3687
9718,2024-08-18,42,1,603,400,317.71,29,2102
9719,2023-10-18,52,3,602,403,59.55,48,3283
9720,2022-10-04,3,11,603,400,395.45,90,3858
9721,2023-05-31,48,4,601,401,421.34,16,10841
9722,2023-04-15,50,7,604,403,90.69,72,1139
9723,2024-11-13,95,13,603,400,398.5,52,10852
9724,2025-02-21,50,8,603,403,340.4,22,13149
9725,2022-11-25,4,7,605,402,79.67,16,14436
9726,2025-06-09,54,12,600,402,430.82,38,6646
9727,2022-04-11,59,9,604,400,359.74,43,9702
9728,2024-03-28,24,2,600,403,461.47,37,9562
9729,2022-03-17,79,13,601,403,379.1,76,2725
9730,2024-12-28,57,13,600,402,355.78,20,4926
9731,2024-02-29,33,12,600,403,473.84,74,7185
9732,2022-06-17,4,2,604,403,371.41,92,5380
9733,2024-10-14,98,1,602,401,146.26,13,12746
9734,2022-10-28,32,3,601,402,291.19,65,6589
9735,2022-08-31,73,14,601,400,129.24,24,343
9736,2025-01-09,46,15,601,400,376.71,71,1533
9737,2024-10-22,3,15,605,401,399.29,88,13042
9738,2022-08-28,80,5,602,400,162.32,59,9882
9739,2024-12-08,76,14,603,402,479.61,74,5265
9740,2022-02-12,30,6,600,402,382.19,75,13081
9741,2023-05-06,86,12,602,401,239.91,45,7392
9742,2024-08-05,92,6,604,402,342.34,56,6464
9743,2024-03-18,94,1,600,402,148.06,70,4035
9744,2023-01-03,45,14,600,400,203.95,28,14304
9745,2023-02-13,78,12,602,402,136.96,51,3118
9746,2024-07-18,72,6,604,402,64.23,9,9142
9747,2024-11-14,62,14,605,402,302.54,26,4167
9748,2025-03-08,81,8,601,403,212.72,92,4001
9749,2023-09-17,43,12,600,403,80.73,34,6718
9750,2023-12-22,88,11,603,401,59.6,85,7079
9751,2024-02-19,57,15,602,403,222.06,42,6080
9752,2023-08-02,63,3,601,400,222.82,42,5282
9753,2024-10-16,39,1,602,403,235.37,48,4724
9754,2023-05-27,61,14,602,403,386.83,46,7317
9755,2025-02-15,48,15,600,401,88.78,47,13316
9756,2024-08-30,89,7,605,400,227.33,51,4011
9757,2023-06-03,65,9,603,402,293.54,82,9486
9758,2025-01-04,61,4,604,400,74.09,21,12331
9759,2025-03-03,88,3,602,400,318.25,49,6733
9760,2024-04-30,81,3,605,402,384.99,60,5358
9761,2022-04-30,37,14,602,402,293.02,61,9041
9762,2022-11-12,43,15,600,403,335.66,83,2668
9763,2023-06-06,33,9,604,403,156.37,7,10761
9764,2023-01-05,54,4,602,401,231.41,86,2045
9765,2024-04-06,39,1,605,401,245.93,42,1895
9766,2022-05-16,20,11,601,400,397.99,58,9487
9767,2023-02-12,24,4,604,402,77.41,66,7278
9768,2022-10-12,45,3,600,403,381.28,67,6683
9769,2024-04-21,67,11,601,401,421.03,82,13776
9770,2023-07-26,21,10,601,401,381.69,11,13191
9771,2022-02-07,93,4,604,400,245.72,59,7010
9772,2025-04-14,83,9,605,403,75.19,43,1819
9773,2024-11-26,40,8,604,403,88.84,56,10231
9774,2022-05-18,30,13,602,400,419.33,99,7518
9775,2024-03-15,62,8,604,402,61.23,99,3190
9776,2022-03-01,90,15,605,403,118.79,64,13102
9777,2022-01-22,65,13,604,400,451.18,50,14492
9778,2022-06-01,25,4,605,400,111.55,53,3921
9779,2025-04-30,46,2,600,401,327.84,85,1728
9780,2022-06-01,40,2,603,400,330.85,19,2168
9781,2024-08-23,94,3,601,402,213.82,10,3572
9782,2022-06-26,3,9,603,400,325.48,56,7678
9783,2023-07-18,11,13,605,403,332.15,84,9137
9784,2022-05-30,71,9,602,400,450.32,92,13681
9785,2025-01-26,90,10,600,400,246.59,82,10385
9786,2023-07-25,70,10,600,401,222.14,80,6654
9787,2022-05-07,8,3,603,401,172.99,85,9327
9788,2023-04-01,64,15,603,403,130.58,84,712
9789,2024-06-20,55,2,600,402,112.68,17,2722
9790,2023-12-11,32,2,604,402,342.02,42,1548
9791,2023-12-24,54,10,604,401,105.53,79,8554
9792,2025-01-13,99,8,603,402,393.23,10,4665
9793,2024-09-24,96,12,604,402,387.72,77,8892
9794,2023-12-28,72,8,603,403,365.39,41,11151
9795,2023-03-05,74,13,603,401,195.38,34,14487
9796,2022-06-12,30,1,600,402,294.77,59,8822
9797,2023-09-12,22,12,605,400,195.24,89,11110
9798,2022-04-24,19,14,603,402,292.02,35,3860
9799,2022-06-24,50,1,600,401,421.57,84,1563
9800,2022-08-04,53,1,600,402,320.42,58,2981
9801,2023-11-13,87,12,601,402,51.69,23,7157
9802,2023-03-16,76,9,602,401,448.8,21,3033
9803,2024-09-21,38,9,604,401,456.32,44,305
9804,2023-08-24,86,2,604,400,247.97,97,13159
9805,2025-04-05,33,2,601,400,257.26,14,11085
9806,2022-06-28,43,8,601,401,407.25,73,7923
9807,2023-06-06,53,1,601,400,228.06,53,6867
9808,2024-12-29,54,7,600,400,54.68,57,1574
9809,2022-08-28,100,6,603,401,486.57,60,3455
9810,2024-03-05,85,1,605,403,101.28,70,7942
9811,2023-07-30,8,6,604,402,380.37,43,8303
9812,2023-04-16,37,13,604,401,357.22,47,12613
9813,2025-06-18,85,8,604,401,330.56,30,454
9814,2024-09-29,55,9,605,402,409.47,26,3001
9815,2024-02-16,86,2,601,402,476.99,94,5008
9816,2022-02-13,63,13,602,403,359.46,89,8794
9817,2025-03-02,47,4,602,400,456.95,84,1452
9818,2022-10-16,38,12,603,402,169.76,91,10124
9819,2022-11-04,4,9,605,403,462.66,82,12115
9820,2025-04-16,35,3,600,400,134.96,74,14039
9821,2024-10-15,99,10,603,403,51.77,77,4054
9822,2025-01-20,77,5,600,402,284.86,79,11369
9823,2022-06-11,32,2,602,402,102.5,38,13529
9824,2022-10-24,85,7,605,402,207.76,30,9684
9825,2023-08-17,91,5,601,400,269.35,26,14058
9826,2023-07-20,77,5,605,403,392.69,16,11733
9827,2025-05-06,40,12,605,401,69.86,48,6066
9828,2025-04-08,7,5,603,403,165.05,66,14711
9829,2022-05-07,74,10,603,400,339.48,53,11664
9830,2025-06-21,50,11,601,403,298.38,17,12949
9831,2022-05-05,53,8,602,401,470.08,94,5773
9832,2022-03-20,22,14,604,400,421.6,100,5565
9833,2023-03-02,35,15,602,402,334.06,100,8436
9834,2025-05-25,94,12,600,402,317.74,23,2531
9835,2022-12-13,46,10,605,402,353.29,44,4582
9836,2025-02-21,30,4,602,402,409.41,57,6089
9837,2022-04-01,66,10,601,402,493.34,67,3715
9838,2022-02-08,25,9,601,401,302.53,94,11685
9839,2022-06-11,86,11,603,402,369.01,100,9399
9840,2024-12-27,96,7,602,400,91.31,67,6633
9841,2024-06-15,18,2,601,403,308.66,49,3665
9842,2024-05-15,35,3,600,401,367.39,11,3561
9843,2022-03-16,33,3,605,400,410.79,97,5082
9844,2023-01-03,36,15,602,402,408.91,55,2412
9845,2023-02-20,2,6,602,400,404.77,69,2701
9846,2022-07-11,5,9,601,403,313.07,97,6494
9847,2024-06-22,81,14,603,402,305.03,39,6894
9848,2024-10-05,8,5,605,403,458.94,73,180
9849,2022-03-31,81,9,601,400,382.23,59,5167
9850,2024-02-16,68,10,602,401,414.48,39,8559
9851,2025-04-13,5,6,604,403,89.5,87,2229
9852,2024-09-29,26,7,600,403,284.92,96,6850
9853,2024-12-14,5,1,601,402,458.24,32,2865
9854,2024-07-12,55,8,602,403,111.93,55,3445
9855,2023-10-02,9,1,600,402,200.68,99,320
9856,2022-06-19,47,1,604,401,219.16,6,12787
9857,2022-04-22,69,6,604,400,240.0,49,6749
9858,2023-11-16,89,8,601,403,364.4,19,6842
9859,2022-12-07,83,2,601,400,414.74,98,5667
9860,2025-03-30,23,8,605,401,55.22,71,1899
9861,2024-03-27,70,1,602,402,362.69,69,12208
9862,2022-03-13,44,4,603,403,479.77,78,8790
9863,2022-08-12,89,14,600,400,381.37,51,11870
9864,2022-07-17,20,15,604,400,263.16,63,10951
9865,2023-07-02,1,3,602,403,304.73,55,11950
9866,2022-05-15,84,12,603,401,406.71,20,13249
9867,2023-01-31,86,8,600,401,484.35,69,5693
9868,2025-04-13,23,10,602,402,495.57,80,7808
9869,2025-05-22,28,6,605,400,303.14,96,12419
9870,2023-03-22,84,14,603,403,225.33,83,3572
9871,2024-01-30,72,4,601,400,152.17,31,10475
9872,2024-08-13,12,10,602,400,491.46,35,5731
9873,2023-10-27,55,9,605,400,154.18,62,6964
9874,2023-06-21,39,1,603,403,223.32,9,539
9875,2025-06-13,79,11,604,403,331.41,35,1384
9876,2025-03-07,12,11,602,400,202.77,39,13035
9877,2022-02-24,74,3,603,402,188.45,32,11203
9878,2024-03-06,79,12,604,402,427.16,33,8116
9879,2025-01-04,81,15,605,400,260.06,88,2977
9880,2025-05-17,1,9,602,402,423.89,22,4233
9881,2025-04-05,69,3,602,402,214.61,74,6007
9882,2025-04-07,29,11,604,402,184.55,71,5043
9883,2022-09-28,36,13,601,402,274.24,7,12709
9884,2023-09-28,82,11,602,403,97.92,62,1607
9885,2023-10-19,58,11,605,403,420.49,6,13969
9886,2024-12-17,64,9,601,401,59.92,64,12373
9887,2022-01-12,79,1,600,403,192.39,35,1211
9888,2022-07-22,46,2,603,400,460.33,8,10725
9889,2023-01-21,63,9,605,401,102.19,17,11965
9890,2024-04-03,63,15,604,403,381.77,57,4624
9891,2023-11-16,42,7,600,401,123.58,57,10337
9892,2024-02-15,72,2,601,401,233.37,73,11603
9893,2023-03-06,69,14,603,403,153.48,40,11545
9894,2022-01-27,78,14,602,400,485.0,98,13079
9895,2022-09-16,53,2,600,402,421.88,21,6507
9896,2023-12-02,35,15,605,401,268.31,61,8584
9897,2024-11-21,24,11,601,402,227.11,53,4643
9898,2024-02-20,97,7,605,400,229.67,60,7309
9899,2022-01-19,22,15,604,400,75.75,7,859
9900,2023-03-15,64,1,602,402,252.86,65,13263
9901,2022-05-09,64,8,605,402,405.54,83,12358
9902,2023-03-18,47,9,604,400,59.41,100,11265
9903,2023-10-30,9,15,604,401,301.32,40,9896
9904,2023-05-06,64,3,605,400,95.85,6,4472
9905,2024-07-26,11,3,601,403,232.31,34,6434
9906,2022-05-25,91,4,602,400,400.22,32,11350
9907,2024-11-07,56,12,605,403,362.95,54,10132
9908,2022-07-03,70,3,600,402,315.49,7,8364
9909,2023-12-31,28,6,600,403,366.52,6,6248
9910,2022-06-05,67,10,601,403,110.07,39,6465
9911,2023-04-07,93,13,600,401,353.12,82,12064
9912,2023-01-11,59,4,601,400,209.27,82,14269
9913,2024-07-04,84,5,601,401,117.0,39,10826
9914,2025-05-07,70,6,602,400,238.0,55,6468
9915,2023-11-28,47,14,601,403,331.5,21,12686
9916,2023-09-29,97,14,603,403,261.4,60,4727
9917,2025-04-27,41,14,603,400,354.84,80,12472
9918,2024-11-05,25,10,604,402,135.43,84,9226
9919,2024-01-30,29,4,601,402,112.12,83,4742
9920,2024-11-21,99,8,603,403,439.77,100,13261
9921,2022-01-18,80,10,604,402,290.77,87,3545
9922,2023-12-03,80,14,601,402,102.62,22,14383
9923,2024-04-01,80,2,603,402,352.13,77,11516
9924,2024-07-17,22,7,601,400,387.3,100,12839
9925,2022-02-19,27,13,602,400,432.01,97,1771
9926,2022-01-07,82,8,601,401,72.02,72,11102
9927,2022-10-29,71,1,600,401,108.44,64,4473
9928,2023-05-26,78,7,605,400,306.96,11,8343
9929,2025-01-30,29,14,600,402,163.56,71,13054
9930,2022-04-28,19,5,603,402,204.7,51,3026
9931,2022-06-04,40,8,603,400,442.57,66,2825
9932,2024-12-18,36,2,602,403,217.42,82,4273
9933,2023-03-30,2,14,605,400,485.14,45,2128
9934,2024-07-10,9,12,604,402,136.43,47,5118
9935,2023-01-21,4,5,602,401,400.02,30,6115
9936,2023-08-09,69,12,605,402,209.8,19,11129
9937,2022-01-16,1,9,602,403,138.51,14,4935
9938,2024-03-28,21,5,605,401,258.11,97,9899
9939,2022-05-24,100,12,602,402,368.17,86,10869
9940,2022-04-01,68,3,604,403,95.04,18,14704
9941,2022-05-28,11,14,605,400,460.3,77,1661
9942,2023-02-09,7,1,605,403,326.87,22,8585
9943,2022-12-13,16,1,600,401,229.61,89,12818
9944,2023-07-09,92,10,603,400,111.76,72,1243
9945,2023-06-22,94,9,604,403,356.23,85,11679
9946,2025-06-05,32,4,601,401,50.23,98,14811
9947,2022-11-01,57,6,600,401,444.73,77,14405
9948,2023-06-30,97,7,602,401,308.55,36,7470
9949,2023-01-10,26,14,604,402,474.15,68,3839
9950,2023-08-24,12,8,603,402,198.8,85,11021
