billing_id,customer_key,billing_date,billing_type,consumption_kwh,amount,payment_status
255379,6396,2024-04-15,Electricity,313,127.8,Bezahlt
255380,6396,2024-04-15,Gas,461,60.73,Bezahlt
255381,6396,2024-05-15,Electricity,380,148.03,Offen
255382,6396,2024-05-15,Gas,170,30.7,Bezahlt
255383,6396,2024-06-15,Electricity,291,113.81,Überfällig
255384,6396,2024-06-15,Gas,94,18.33,Bezahlt
255385,6396,2024-07-15,Electricity,228,96.62,Offen
255386,6396,2024-07-15,Gas,89,20.11,Bezahlt
255387,6396,2024-08-15,Electricity,234,90.44,Bezahlt
255388,6396,2024-08-15,Gas,78,16.17,Offen
255389,6396,2024-09-15,Electricity,380,154.5,Bezahlt
255390,6396,2024-09-15,Gas,120,24.33,Bezahlt
255391,6396,2024-10-15,Electricity,329,123.17,Bezahlt
255392,6396,2024-10-15,Gas,299,43.63,Bezahlt
255393,6396,2024-11-15,Electricity,423,176.07,Bezahlt
255394,6396,2024-11-15,Gas,683,91.88,Bezahlt
255395,6396,2024-12-15,Electricity,579,189.72,Bezahlt
255396,6396,2024-12-15,Gas,679,77.9,Überfällig
255397,6396,2025-01-15,Electricity,417,176.54,Bezahlt
255398,6396,2025-01-15,Gas,922,108.22,Bezahlt
255399,6396,2025-02-15,Electricity,538,205.18,Bezahlt
255400,6396,2025-02-15,Gas,840,102.33,Bezahlt
255401,6396,2025-03-15,Electricity,438,160.5,Offen
255402,6396,2025-03-15,Gas,735,81.77,Bezahlt
255403,6396,2025-04-15,Electricity,360,133.94,Bezahlt
255404,6396,2025-04-15,Gas,329,42.68,Offen
255405,6396,2025-05-15,Electricity,381,140.23,Bezahlt
255406,6396,2025-05-15,Gas,181,26.9,Bezahlt
255407,6396,2025-06-15,Electricity,263,111.43,Bezahlt
255408,6396,2025-06-15,Gas,92,19.11,Bezahlt
255409,6397,2023-01-15,Electricity,658,256.73,Bezahlt
255410,6397,2023-02-15,Electricity,682,266.99,Bezahlt
255411,6397,2023-03-15,Electricity,548,223.29,Bezahlt
255412,6397,2023-04-15,Electricity,557,193.97,Bezahlt
255413,6397,2023-05-15,Electricity,617,210.3,Bezahlt
255414,6397,2023-06-15,Electricity,401,152.35,Bezahlt
255415,6397,2023-07-15,Electricity,372,149.66,Bezahlt
255416,6397,2023-08-15,Electricity,397,146.19,Bezahlt
255417,6397,2023-09-15,Electricity,559,194.54,Bezahlt
255418,6397,2023-10-15,Electricity,480,182.63,Bezahlt
255419,6397,2023-11-15,Electricity,596,249.33,Bezahlt
255420,6397,2023-12-15,Electricity,857,310.22,Bezahlt
255421,6397,2024-01-15,Electricity,767,303.03,Bezahlt
255422,6397,2024-02-15,Electricity,687,227.53,Bezahlt
255423,6397,2024-03-15,Electricity,682,235.53,Bezahlt
255424,6397,2024-04-15,Electricity,602,193.97,Bezahlt
255425,6397,2024-05-15,Electricity,597,247.54,Bezahlt
255426,6397,2024-06-15,Electricity,423,139.66,Bezahlt
255427,6397,2024-07-15,Electricity,357,135.57,Bezahlt
255428,6397,2024-08-15,Electricity,380,158.2,Bezahlt
255429,6397,2024-09-15,Electricity,493,196.27,Bezahlt
255430,6397,2024-10-15,Electricity,596,207.76,Bezahlt
255431,6397,2024-11-15,Electricity,634,224.61,Überfällig
255432,6397,2024-12-15,Electricity,672,216.41,Überfällig
255433,6397,2025-01-15,Electricity,627,207.72,Bezahlt
255434,6397,2025-02-15,Electricity,773,309.9,Bezahlt
255435,6397,2025-03-15,Electricity,631,207.88,Bezahlt
255436,6397,2025-04-15,Electricity,634,263.83,Bezahlt
255437,6397,2025-05-15,Electricity,555,199.22,Bezahlt
255438,6397,2025-06-15,Electricity,426,181.83,Bezahlt
255439,6398,2023-01-15,Electricity,295,102.23,Bezahlt
255440,6398,2023-01-15,Gas,2157,255.58,Bezahlt
255441,6398,2023-02-15,Electricity,387,157.1,Bezahlt
255442,6398,2023-02-15,Gas,1459,161.97,Überfällig
255443,6398,2023-03-15,Electricity,301,114.48,Bezahlt
255444,6398,2023-03-15,Gas,1479,149.18,Überfällig
255445,6398,2023-04-15,Electricity,250,95.57,Bezahlt
255446,6398,2023-04-15,Gas,958,132.67,Bezahlt
255447,6398,2023-05-15,Electricity,264,101.97,Bezahlt
255448,6398,2023-05-15,Gas,431,64.5,Offen
255449,6398,2023-06-15,Electricity,229,103.16,Bezahlt
255450,6398,2023-06-15,Gas,189,30.87,Bezahlt
255451,6398,2023-07-15,Electricity,178,67.41,Offen
255452,6398,2023-07-15,Gas,120,19.77,Bezahlt
255453,6398,2023-08-15,Electricity,207,80.32,Bezahlt
255454,6398,2023-08-15,Gas,129,20.89,Bezahlt
255455,6398,2023-09-15,Electricity,302,104.45,Bezahlt
255456,6398,2023-09-15,Gas,279,40.82,Bezahlt
255457,6398,2023-10-15,Electricity,288,111.2,Bezahlt
255458,6398,2023-10-15,Gas,676,85.08,Bezahlt
255459,6398,2023-11-15,Electricity,350,124.47,Bezahlt
255460,6398,2023-11-15,Gas,1280,132.44,Bezahlt
255461,6398,2023-12-15,Electricity,331,127.82,Bezahlt
255462,6398,2023-12-15,Gas,1741,196.86,Offen
255463,6398,2024-01-15,Electricity,308,131.64,Bezahlt
255464,6398,2024-01-15,Gas,1626,211.78,Überfällig
255465,6398,2024-02-15,Electricity,364,138.33,Bezahlt
255466,6398,2024-02-15,Gas,1883,206.36,Bezahlt
255467,6398,2024-03-15,Electricity,327,136.21,Bezahlt
255468,6398,2024-03-15,Gas,1171,123.71,Bezahlt
255469,6398,2024-04-15,Electricity,237,93.08,Bezahlt
255470,6398,2024-04-15,Gas,689,90.82,Überfällig
255471,6398,2024-05-15,Electricity,266,101.07,Offen
255472,6398,2024-05-15,Gas,442,51.65,Bezahlt
255473,6398,2024-06-15,Electricity,222,86.37,Bezahlt
255474,6398,2024-06-15,Gas,205,33.03,Offen
255475,6398,2024-07-15,Electricity,207,90.58,Bezahlt
255476,6398,2024-07-15,Gas,153,25.86,Bezahlt
255477,6398,2024-08-15,Electricity,185,68.23,Überfällig
255478,6398,2024-08-15,Gas,141,22.18,Bezahlt
255479,6398,2024-09-15,Electricity,291,101.89,Bezahlt
255480,6398,2024-09-15,Gas,276,43.79,Bezahlt
255481,6398,2024-10-15,Electricity,286,100.14,Bezahlt
255482,6398,2024-10-15,Gas,567,78.67,Offen
255483,6398,2024-11-15,Electricity,290,120.78,Bezahlt
255484,6398,2024-11-15,Gas,1534,147.75,Bezahlt
255485,6398,2024-12-15,Electricity,345,132.08,Bezahlt
255486,6398,2024-12-15,Gas,1642,180.75,Bezahlt
255487,6398,2025-01-15,Electricity,362,121.57,Bezahlt
255488,6398,2025-01-15,Gas,1883,217.38,Bezahlt
255489,6398,2025-02-15,Electricity,323,116.84,Bezahlt
255490,6398,2025-02-15,Gas,1790,212.11,Bezahlt
255491,6398,2025-03-15,Electricity,256,111.4,Bezahlt
255492,6398,2025-03-15,Gas,1215,165.6,Bezahlt
255493,6398,2025-04-15,Electricity,229,87.28,Bezahlt
255494,6398,2025-04-15,Gas,910,100.89,Bezahlt
255495,6398,2025-05-15,Electricity,283,111.36,Bezahlt
255496,6398,2025-05-15,Gas,425,59.49,Offen
255497,6398,2025-06-15,Electricity,209,91.39,Bezahlt
255498,6398,2025-06-15,Gas,166,29.56,Bezahlt
255499,6399,2023-01-15,Electricity,556,200.6,Offen
255500,6399,2023-02-15,Electricity,523,211.82,Offen
255501,6399,2023-03-15,Electricity,368,149.5,Bezahlt
255502,6399,2023-04-15,Electricity,411,171.21,Bezahlt
255503,6399,2023-05-15,Electricity,404,162.22,Bezahlt
255504,6399,2023-06-15,Electricity,258,115.24,Offen
255505,6399,2023-07-15,Electricity,279,121.54,Bezahlt
255506,6399,2023-08-15,Electricity,278,105.1,Bezahlt
255507,6399,2023-09-15,Electricity,399,168.95,Bezahlt
255508,6399,2023-10-15,Electricity,425,146.27,Offen
255509,6399,2023-11-15,Electricity,412,172.93,Überfällig
255510,6399,2023-12-15,Electricity,536,221.42,Bezahlt
255511,6399,2024-01-15,Electricity,458,180.94,Bezahlt
255512,6399,2024-02-15,Electricity,528,177.64,Überfällig
255513,6399,2024-03-15,Electricity,411,147.2,Bezahlt
255514,6399,2024-04-15,Electricity,342,124.37,Bezahlt
255515,6399,2024-05-15,Electricity,452,176.56,Offen
255516,6399,2024-06-15,Electricity,280,105.68,Bezahlt
255517,6399,2024-07-15,Electricity,281,117.53,Bezahlt
255518,6399,2024-08-15,Electricity,250,100.44,Bezahlt
255519,6399,2024-09-15,Electricity,440,185.09,Bezahlt
255520,6399,2024-10-15,Electricity,426,172.99,Bezahlt
255521,6399,2024-11-15,Electricity,495,189.6,Bezahlt
255522,6399,2024-12-15,Electricity,603,227.01,Bezahlt
255523,6399,2025-01-15,Electricity,580,235.71,Bezahlt
255524,6399,2025-02-15,Electricity,531,191.21,Bezahlt
255525,6399,2025-03-15,Electricity,448,155.13,Bezahlt
255526,6399,2025-04-15,Electricity,394,132.01,Bezahlt
255527,6399,2025-05-15,Electricity,359,149.73,Bezahlt
255528,6399,2025-06-15,Electricity,335,143.68,Bezahlt
255529,6400,2023-01-15,Electricity,949,371.8,Bezahlt
255530,6400,2023-02-15,Electricity,917,370.39,Bezahlt
255531,6400,2023-03-15,Electricity,842,309.28,Offen
255532,6400,2023-04-15,Electricity,783,280.58,Bezahlt
255533,6400,2023-05-15,Electricity,876,333.65,Bezahlt
255534,6400,2023-06-15,Electricity,692,245.85,Bezahlt
255535,6400,2023-07-15,Electricity,627,207.08,Bezahlt
255536,6400,2023-08-15,Electricity,568,225.28,Bezahlt
255537,6400,2023-09-15,Electricity,715,279.14,Bezahlt
255538,6400,2023-10-15,Electricity,822,306.41,Bezahlt
255539,6400,2023-11-15,Electricity,1069,388.98,Bezahlt
255540,6400,2023-12-15,Electricity,1297,443.05,Bezahlt
255541,6400,2024-01-15,Electricity,1127,379.73,Bezahlt
255542,6400,2024-02-15,Electricity,1113,450.25,Bezahlt
255543,6400,2024-03-15,Electricity,899,352.73,Bezahlt
255544,6400,2024-04-15,Electricity,902,320.67,Bezahlt
255545,6400,2024-05-15,Electricity,932,326.56,Bezahlt
255546,6400,2024-06-15,Electricity,549,199.44,Überfällig
255547,6400,2024-07-15,Electricity,584,200.26,Bezahlt
255548,6400,2024-08-15,Electricity,532,192.84,Bezahlt
255549,6400,2024-09-15,Electricity,921,344.33,Bezahlt
255550,6400,2024-10-15,Electricity,926,356.16,Bezahlt
255551,6400,2024-11-15,Electricity,1096,355.36,Bezahlt
255552,6400,2024-12-15,Electricity,1176,477.58,Bezahlt
255553,6400,2025-01-15,Electricity,1211,430.61,Offen
255554,6400,2025-02-15,Electricity,950,365.34,Bezahlt
255555,6400,2025-03-15,Electricity,1034,404.95,Bezahlt
255556,6400,2025-04-15,Electricity,913,307.89,Bezahlt
255557,6400,2025-05-15,Electricity,755,295.32,Überfällig
255558,6400,2025-06-15,Electricity,577,206.76,Bezahlt
255559,6401,2023-01-15,Electricity,766,284.51,Bezahlt
255560,6401,2023-01-15,Gas,2515,273.68,Bezahlt
255561,6401,2023-02-15,Electricity,773,296.82,Bezahlt
255562,6401,2023-02-15,Gas,2144,217.31,Bezahlt
255563,6401,2023-03-15,Electricity,654,217.41,Bezahlt
255564,6401,2023-03-15,Gas,1904,189.17,Bezahlt
255565,6401,2023-04-15,Electricity,591,241.39,Bezahlt
255566,6401,2023-04-15,Gas,1029,136.76,Bezahlt
255567,6401,2023-05-15,Electricity,639,257.99,Bezahlt
255568,6401,2023-05-15,Gas,452,59.65,Bezahlt
255569,6401,2023-06-15,Electricity,367,133.45,Bezahlt
255570,6401,2023-06-15,Gas,281,38.42,Bezahlt
255571,6401,2023-07-15,Electricity,347,118.07,Überfällig
255572,6401,2023-07-15,Gas,230,36.36,Bezahlt
255573,6401,2023-08-15,Electricity,419,145.39,Offen
255574,6401,2023-08-15,Gas,214,31.12,Offen
255575,6401,2023-09-15,Electricity,530,216.73,Offen
255576,6401,2023-09-15,Gas,387,48.6,Bezahlt
255577,6401,2023-10-15,Electricity,520,205.16,Bezahlt
255578,6401,2023-10-15,Gas,833,97.55,Bezahlt
255579,6401,2023-11-15,Electricity,609,253.56,Bezahlt
255580,6401,2023-11-15,Gas,1476,187.97,Bezahlt
255581,6401,2023-12-15,Electricity,755,262.11,Bezahlt
255582,6401,2023-12-15,Gas,2346,273.95,Bezahlt
255583,6401,2024-01-15,Electricity,808,291.61,Bezahlt
255584,6401,2024-01-15,Gas,2501,248.43,Bezahlt
255585,6401,2024-02-15,Electricity,775,297.37,Bezahlt
255586,6401,2024-02-15,Gas,2259,243.35,Bezahlt
255587,6401,2024-03-15,Electricity,562,207.88,Bezahlt
255588,6401,2024-03-15,Gas,1885,199.02,Bezahlt
255589,6401,2024-04-15,Electricity,566,237.39,Bezahlt
255590,6401,2024-04-15,Gas,913,119.88,Bezahlt
255591,6401,2024-05-15,Electricity,499,175.35,Bezahlt
255592,6401,2024-05-15,Gas,477,64.54,Bezahlt
255593,6401,2024-06-15,Electricity,392,159.35,Bezahlt
255594,6401,2024-06-15,Gas,232,38.58,Bezahlt
255595,6401,2024-07-15,Electricity,395,148.79,Bezahlt
255596,6401,2024-07-15,Gas,210,36.13,Bezahlt
255597,6401,2024-08-15,Electricity,353,127.15,Bezahlt
255598,6401,2024-08-15,Gas,187,31.04,Bezahlt
255599,6401,2024-09-15,Electricity,600,231.2,Bezahlt
255600,6401,2024-09-15,Gas,382,47.39,Offen
255601,6401,2024-10-15,Electricity,610,221.08,Bezahlt
255602,6401,2024-10-15,Gas,1039,140.56,Bezahlt
255603,6401,2024-11-15,Electricity,773,245.66,Bezahlt
255604,6401,2024-11-15,Gas,2031,221.21,Bezahlt
255605,6401,2024-12-15,Electricity,774,308.98,Bezahlt
255606,6401,2024-12-15,Gas,1751,175.69,Bezahlt
255607,6401,2025-01-15,Electricity,720,249.92,Bezahlt
255608,6401,2025-01-15,Gas,2643,347.63,Offen
255609,6401,2025-02-15,Electricity,809,273.87,Bezahlt
255610,6401,2025-02-15,Gas,2159,256.23,Bezahlt
255611,6401,2025-03-15,Electricity,535,194.85,Bezahlt
255612,6401,2025-03-15,Gas,1659,188.75,Offen
255613,6401,2025-04-15,Electricity,626,229.99,Bezahlt
255614,6401,2025-04-15,Gas,1138,154.22,Bezahlt
255615,6401,2025-05-15,Electricity,527,181.59,Bezahlt
255616,6401,2025-05-15,Gas,482,60.61,Offen
255617,6401,2025-06-15,Electricity,386,160.04,Bezahlt
255618,6401,2025-06-15,Gas,298,39.72,Bezahlt
255619,6402,2023-01-15,Electricity,925,361.41,Bezahlt
255620,6402,2023-02-15,Electricity,857,283.79,Bezahlt
255621,6402,2023-03-15,Electricity,728,277.77,Bezahlt
255622,6402,2023-04-15,Electricity,660,235.67,Bezahlt
255623,6402,2023-05-15,Electricity,756,273.54,Bezahlt
255624,6402,2023-06-15,Electricity,604,214.92,Bezahlt
255625,6402,2023-07-15,Electricity,447,176.53,Offen
255626,6402,2023-08-15,Electricity,575,205.09,Bezahlt
255627,6402,2023-09-15,Electricity,726,245.14,Bezahlt
255628,6402,2023-10-15,Electricity,794,253.0,Bezahlt
255629,6402,2023-11-15,Electricity,844,344.6,Offen
255630,6402,2023-12-15,Electricity,1088,367.55,Bezahlt
255631,6402,2024-01-15,Electricity,1101,353.25,Bezahlt
255632,6402,2024-02-15,Electricity,903,325.43,Bezahlt
255633,6402,2024-03-15,Electricity,943,371.86,Bezahlt
255634,6402,2024-04-15,Electricity,786,254.23,Bezahlt
255635,6402,2024-05-15,Electricity,843,296.29,Bezahlt
255636,6402,2024-06-15,Electricity,623,224.65,Bezahlt
255637,6402,2024-07-15,Electricity,518,187.73,Bezahlt
255638,6402,2024-08-15,Electricity,522,206.54,Bezahlt
255639,6402,2024-09-15,Electricity,779,306.93,Bezahlt
255640,6402,2024-10-15,Electricity,837,310.49,Bezahlt
255641,6402,2024-11-15,Electricity,1000,347.55,Bezahlt
255642,6402,2024-12-15,Electricity,1161,442.87,Bezahlt
255643,6402,2025-01-15,Electricity,975,335.76,Bezahlt
255644,6402,2025-02-15,Electricity,1054,417.77,Bezahlt
255645,6402,2025-03-15,Electricity,821,320.0,Bezahlt
255646,6402,2025-04-15,Electricity,820,289.79,Bezahlt
255647,6402,2025-05-15,Electricity,860,280.61,Bezahlt
255648,6402,2025-06-15,Electricity,626,229.85,Bezahlt
255649,6403,2023-01-15,Electricity,564,232.56,Bezahlt
255650,6403,2023-02-15,Electricity,544,188.88,Bezahlt
255651,6403,2023-03-15,Electricity,547,202.35,Bezahlt
255652,6403,2023-04-15,Electricity,407,154.95,Bezahlt
255653,6403,2023-05-15,Electricity,437,161.86,Bezahlt
255654,6403,2023-06-15,Electricity,302,126.5,Bezahlt
255655,6403,2023-07-15,Electricity,291,109.27,Bezahlt
255656,6403,2023-08-15,Electricity,273,96.94,Bezahlt
255657,6403,2023-09-15,Electricity,429,168.94,Offen
255658,6403,2023-10-15,Electricity,464,156.08,Bezahlt
255659,6403,2023-11-15,Electricity,483,195.75,Bezahlt
255660,6403,2023-12-15,Electricity,624,250.7,Bezahlt
255661,6403,2024-01-15,Electricity,574,197.89,Bezahlt
255662,6403,2024-02-15,Electricity,529,205.04,Bezahlt
255663,6403,2024-03-15,Electricity,459,158.75,Offen
255664,6403,2024-04-15,Electricity,399,147.3,Überfällig
255665,6403,2024-05-15,Electricity,423,157.82,Offen
255666,6403,2024-06-15,Electricity,348,138.02,Bezahlt
255667,6403,2024-07-15,Electricity,338,132.64,Bezahlt
255668,6403,2024-08-15,Electricity,293,120.06,Offen
255669,6403,2024-09-15,Electricity,517,214.58,Offen
255670,6403,2024-10-15,Electricity,397,153.9,Bezahlt
255671,6403,2024-11-15,Electricity,597,239.83,Offen
255672,6403,2024-12-15,Electricity,595,242.6,Bezahlt
255673,6403,2025-01-15,Electricity,680,248.98,Bezahlt
255674,6403,2025-02-15,Electricity,539,186.55,Bezahlt
255675,6403,2025-03-15,Electricity,506,212.86,Bezahlt
255676,6403,2025-04-15,Electricity,391,146.55,Bezahlt
255677,6403,2025-05-15,Electricity,453,189.56,Bezahlt
255678,6403,2025-06-15,Electricity,336,126.01,Bezahlt
255679,6404,2023-01-15,Electricity,1779,699.52,Bezahlt
255680,6404,2023-01-15,Gas,4729,541.84,Bezahlt
255681,6404,2023-02-15,Electricity,1727,664.1,Bezahlt
255682,6404,2023-02-15,Gas,4180,513.99,Bezahlt
255683,6404,2023-03-15,Electricity,1450,555.68,Bezahlt
255684,6404,2023-03-15,Gas,3982,499.62,Bezahlt
255685,6404,2023-04-15,Electricity,1327,482.81,Bezahlt
255686,6404,2023-04-15,Gas,1709,183.68,Bezahlt
255687,6404,2023-05-15,Electricity,1334,506.32,Bezahlt
255688,6404,2023-05-15,Gas,862,116.24,Bezahlt
255689,6404,2023-06-15,Electricity,953,393.3,Bezahlt
255690,6404,2023-06-15,Gas,426,61.05,Bezahlt
255691,6404,2023-07-15,Electricity,822,276.29,Bezahlt
255692,6404,2023-07-15,Gas,409,49.62,Bezahlt
255693,6404,2023-08-15,Electricity,839,335.08,Bezahlt
255694,6404,2023-08-15,Gas,344,41.72,Bezahlt
255695,6404,2023-09-15,Electricity,1379,447.18,Bezahlt
255696,6404,2023-09-15,Gas,698,76.45,Bezahlt
255697,6404,2023-10-15,Electricity,1227,473.33,Bezahlt
255698,6404,2023-10-15,Gas,2042,193.03,Bezahlt
255699,6404,2023-11-15,Electricity,1356,544.85,Bezahlt
255700,6404,2023-11-15,Gas,2754,353.34,Bezahlt
255701,6404,2023-12-15,Electricity,1935,747.73,Bezahlt
255702,6404,2023-12-15,Gas,3777,367.85,Bezahlt
255703,6404,2024-01-15,Electricity,1820,683.59,Bezahlt
255704,6404,2024-01-15,Gas,4509,493.37,Bezahlt
255705,6404,2024-02-15,Electricity,1617,653.8,Bezahlt
255706,6404,2024-02-15,Gas,4685,532.27,Offen
255707,6404,2024-03-15,Electricity,1299,434.02,Offen
255708,6404,2024-03-15,Gas,4114,471.85,Bezahlt
255709,6404,2024-04-15,Electricity,1259,490.09,Bezahlt
255710,6404,2024-04-15,Gas,1754,234.38,Bezahlt
255711,6404,2024-05-15,Electricity,1214,426.75,Bezahlt
255712,6404,2024-05-15,Gas,829,111.04,Bezahlt
255713,6404,2024-06-15,Electricity,886,352.43,Bezahlt
255714,6404,2024-06-15,Gas,583,73.73,Bezahlt
255715,6404,2024-07-15,Electricity,805,306.36,Bezahlt
255716,6404,2024-07-15,Gas,319,45.54,Bezahlt
255717,6404,2024-08-15,Electricity,829,299.72,Bezahlt
255718,6404,2024-08-15,Gas,377,44.14,Bezahlt
255719,6404,2024-09-15,Electricity,1097,402.78,Bezahlt
255720,6404,2024-09-15,Gas,803,92.01,Bezahlt
255721,6404,2024-10-15,Electricity,1217,495.8,Bezahlt
255722,6404,2024-10-15,Gas,1672,205.76,Bezahlt
255723,6404,2024-11-15,Electricity,1516,532.64,Bezahlt
255724,6404,2024-11-15,Gas,3176,403.71,Bezahlt
255725,6404,2024-12-15,Electricity,1985,798.58,Bezahlt
255726,6404,2024-12-15,Gas,3643,440.64,Bezahlt
255727,6404,2025-01-15,Electricity,1431,447.9,Überfällig
255728,6404,2025-01-15,Gas,4991,491.2,Bezahlt
255729,6404,2025-02-15,Electricity,1541,554.44,Offen
255730,6404,2025-02-15,Gas,4703,490.27,Bezahlt
255731,6404,2025-03-15,Electricity,1605,598.93,Bezahlt
255732,6404,2025-03-15,Gas,3869,495.39,Bezahlt
255733,6404,2025-04-15,Electricity,1264,409.54,Offen
255734,6404,2025-04-15,Gas,2304,225.11,Bezahlt
255735,6404,2025-05-15,Electricity,1185,434.86,Bezahlt
255736,6404,2025-05-15,Gas,909,98.67,Bezahlt
255737,6404,2025-06-15,Electricity,909,367.83,Bezahlt
255738,6404,2025-06-15,Gas,525,63.42,Bezahlt
255739,6405,2023-01-15,Electricity,552,229.54,Bezahlt
255740,6405,2023-01-15,Gas,2617,291.33,Bezahlt
255741,6405,2023-02-15,Electricity,555,220.01,Bezahlt
255742,6405,2023-02-15,Gas,2288,219.46,Bezahlt
255743,6405,2023-03-15,Electricity,520,200.06,Bezahlt
255744,6405,2023-03-15,Gas,1893,180.66,Bezahlt
255745,6405,2023-04-15,Electricity,451,188.49,Bezahlt
255746,6405,2023-04-15,Gas,862,95.52,Bezahlt
255747,6405,2023-05-15,Electricity,512,185.81,Bezahlt
255748,6405,2023-05-15,Gas,526,62.64,Bezahlt
255749,6405,2023-06-15,Electricity,399,171.74,Bezahlt
255750,6405,2023-06-15,Gas,270,39.43,Offen
255751,6405,2023-07-15,Electricity,288,103.84,Bezahlt
255752,6405,2023-07-15,Gas,210,28.28,Bezahlt
255753,6405,2023-08-15,Electricity,224,98.7,Bezahlt
255754,6405,2023-08-15,Gas,202,31.47,Bezahlt
255755,6405,2023-09-15,Electricity,361,143.13,Bezahlt
255756,6405,2023-09-15,Gas,452,64.99,Bezahlt
255757,6405,2023-10-15,Electricity,488,168.92,Bezahlt
255758,6405,2023-10-15,Gas,753,99.13,Bezahlt
255759,6405,2023-11-15,Electricity,564,211.59,Bezahlt
255760,6405,2023-11-15,Gas,1844,207.7,Bezahlt
255761,6405,2023-12-15,Electricity,490,202.53,Bezahlt
255762,6405,2023-12-15,Gas,2466,274.25,Bezahlt
255763,6405,2024-01-15,Electricity,718,240.28,Bezahlt
255764,6405,2024-01-15,Gas,1990,205.47,Bezahlt
255765,6405,2024-02-15,Electricity,593,207.87,Bezahlt
255766,6405,2024-02-15,Gas,2371,280.0,Bezahlt
255767,6405,2024-03-15,Electricity,500,172.26,Bezahlt
255768,6405,2024-03-15,Gas,2121,215.25,Bezahlt
255769,6405,2024-04-15,Electricity,362,149.77,Bezahlt
255770,6405,2024-04-15,Gas,856,117.17,Offen
255771,6405,2024-05-15,Electricity,326,111.98,Bezahlt
255772,6405,2024-05-15,Gas,570,67.27,Bezahlt
255773,6405,2024-06-15,Electricity,350,127.12,Bezahlt
255774,6405,2024-06-15,Gas,252,31.88,Bezahlt
255775,6405,2024-07-15,Electricity,629,218.69,Bezahlt
255776,6405,2024-08-15,Electricity,616,256.17,Bezahlt
255777,6405,2024-09-15,Electricity,884,327.09,Bezahlt
255778,6405,2024-10-15,Electricity,868,354.88,Bezahlt
255779,6405,2024-11-15,Electricity,820,301.25,Bezahlt
255780,6405,2024-12-15,Electricity,957,375.29,Bezahlt
255781,6405,2025-01-15,Electricity,1088,414.42,Bezahlt
255782,6405,2025-02-15,Electricity,1023,421.06,Bezahlt
255783,6405,2025-03-15,Electricity,943,310.57,Bezahlt
255784,6405,2025-04-15,Electricity,737,236.12,Bezahlt
255785,6405,2025-05-15,Electricity,686,221.86,Bezahlt
255786,6405,2025-06-15,Electricity,556,228.3,Bezahlt
255787,6406,2023-01-15,Electricity,242,89.89,Bezahlt
255788,6406,2023-01-15,Gas,1016,104.59,Bezahlt
255789,6406,2023-02-15,Electricity,229,85.32,Bezahlt
255790,6406,2023-02-15,Gas,850,104.75,Bezahlt
255791,6406,2023-03-15,Electricity,202,89.03,Bezahlt
255792,6406,2023-03-15,Gas,724,75.21,Bezahlt
255793,6406,2023-04-15,Electricity,164,68.89,Bezahlt
255794,6406,2023-04-15,Gas,454,61.75,Bezahlt
255795,6406,2023-05-15,Electricity,182,80.63,Offen
255796,6406,2023-05-15,Gas,185,30.34,Überfällig
255797,6406,2023-06-15,Electricity,111,49.67,Bezahlt
255798,6406,2023-06-15,Gas,85,17.93,Bezahlt
255799,6406,2023-07-15,Electricity,128,51.22,Bezahlt
255800,6406,2023-07-15,Gas,71,16.4,Bezahlt
255801,6406,2023-08-15,Electricity,124,50.99,Bezahlt
255802,6406,2023-08-15,Gas,78,16.81,Bezahlt
255803,6406,2023-09-15,Electricity,186,73.45,Bezahlt
255804,6406,2023-09-15,Gas,135,21.92,Bezahlt
255805,6406,2023-10-15,Electricity,164,72.01,Bezahlt
255806,6406,2023-10-15,Gas,405,49.98,Offen
255807,6406,2023-11-15,Electricity,224,100.45,Bezahlt
255808,6406,2023-11-15,Gas,567,79.94,Offen
255809,6406,2023-12-15,Electricity,250,93.05,Bezahlt
255810,6406,2023-12-15,Gas,654,75.49,Bezahlt
255811,6406,2024-01-15,Electricity,198,76.83,Bezahlt
255812,6406,2024-01-15,Gas,887,123.42,Bezahlt
255813,6406,2024-02-15,Electricity,188,82.22,Bezahlt
255814,6406,2024-02-15,Gas,751,106.14,Bezahlt
255815,6406,2024-03-15,Electricity,181,83.73,Offen
255816,6406,2024-03-15,Gas,731,101.07,Bezahlt
255817,6406,2024-04-15,Electricity,178,66.93,Bezahlt
255818,6406,2024-04-15,Gas,330,47.72,Bezahlt
255819,6406,2024-05-15,Electricity,183,80.74,Bezahlt
255820,6406,2024-05-15,Gas,238,39.0,Bezahlt
255821,6406,2024-06-15,Electricity,135,53.47,Offen
255822,6406,2024-06-15,Gas,118,20.01,Offen
255823,6406,2024-07-15,Electricity,119,48.8,Bezahlt
255824,6406,2024-07-15,Gas,81,18.96,Überfällig
255825,6406,2024-08-15,Electricity,122,60.72,Bezahlt
255826,6406,2024-08-15,Gas,87,17.34,Bezahlt
255827,6406,2024-09-15,Electricity,180,77.07,Bezahlt
255828,6406,2024-09-15,Gas,126,21.33,Bezahlt
255829,6406,2024-10-15,Electricity,190,69.7,Bezahlt
255830,6406,2024-10-15,Gas,388,45.21,Bezahlt
255831,6406,2024-11-15,Electricity,203,75.35,Bezahlt
255832,6406,2024-11-15,Gas,625,85.68,Bezahlt
255833,6406,2024-12-15,Electricity,207,76.52,Offen
255834,6406,2024-12-15,Gas,936,123.26,Bezahlt
255835,6406,2025-01-15,Electricity,188,75.76,Bezahlt
