sale_id,date,customer_key,product_key,sales_rep_key,region_key,vendor_key,amount,units
28008,2023-04-25,4618,12,322,402,81,503.54,1
28009,2025-10-03,7028,1,199,403,107,1114.56,5060
28010,2024-01-23,17251,2,336,400,164,1438.12,3360
28011,2023-07-06,17873,11,387,403,178,0.0,1
28012,2024-08-05,12753,4,20,403,138,1688.29,20697
28013,2022-12-13,13800,12,320,401,53,497.55,1
28014,2023-06-28,12210,1,270,402,98,916.83,2574
28015,2025-07-30,2441,2,99,400,136,1243.41,5100
28016,2024-09-25,16119,12,263,400,114,409.16,1
28017,2025-10-24,16481,3,173,401,91,1634.98,3580
28018,2023-10-23,3700,2,96,402,166,1398.28,5131
28019,2023-07-13,6954,1,300,403,84,1063.58,5563
28020,2023-07-29,19132,1,357,402,136,1125.31,5706
28021,2022-03-15,18899,14,97,403,94,2229.5,1
28022,2024-05-03,16451,1,157,400,142,967.12,5272
28023,2022-05-03,15793,3,44,401,69,1413.27,3726
28024,2024-06-14,12279,11,477,400,66,0.0,1
28025,2023-09-22,13808,3,119,402,109,1466.46,3764
28026,2025-01-23,17596,3,121,402,132,1641.45,3669
28027,2022-12-07,18590,12,117,401,118,548.79,1
28028,2025-01-31,12395,12,482,402,32,532.74,1
28029,2022-08-20,4679,1,393,403,175,1139.63,3512
28030,2022-10-03,987,2,294,403,145,1407.73,5052
28031,2024-02-05,9620,2,227,401,139,1219.52,2053
28032,2022-11-07,3423,2,435,402,37,1363.93,2976
28033,2025-07-03,5210,13,46,400,113,1417.52,1
28034,2022-03-30,1509,14,177,401,80,2740.39,1
28035,2024-07-07,5747,2,175,401,43,1233.63,4249
28036,2022-11-04,85,15,262,402,2,637.43,1
28037,2024-09-04,2611,3,267,401,114,1448.93,4530
28038,2024-11-18,15049,14,358,400,134,2521.85,1
28039,2024-09-11,18208,1,100,403,37,1150.14,5391
28040,2025-02-06,14135,1,58,402,154,1149.04,5435
28041,2023-07-27,19372,11,195,401,22,0.0,1
28042,2024-03-24,14679,2,399,401,150,1453.24,3227
28043,2025-10-27,7199,12,362,401,150,492.94,1
28044,2023-10-14,4831,1,246,402,167,1060.51,5514
28045,2022-03-16,2048,1,289,403,66,1165.4,4202
28046,2022-12-24,1305,12,25,402,137,587.37,1
28047,2024-08-24,136,3,408,403,164,1498.02,2585
28048,2025-01-09,6687,2,317,401,98,1445.12,4683
28049,2022-12-04,8411,2,496,401,29,1349.11,5082
28050,2023-09-12,19314,12,130,400,35,411.35,1
28051,2024-04-14,12548,1,185,402,12,942.18,2942
28052,2023-05-07,9194,2,268,401,93,1299.75,3555
28053,2023-08-10,2588,1,328,402,4,1025.72,5668
28054,2025-08-06,19072,5,53,403,88,1913.23,20185
28055,2024-04-18,18810,12,484,403,154,444.46,1
28056,2025-04-11,19826,1,341,400,14,911.35,4035
28057,2025-05-08,18238,2,119,402,147,1311.49,4616
28058,2022-02-23,3677,15,449,400,10,1125.98,1
28059,2024-03-12,5724,11,35,403,170,0.0,1
28060,2022-01-23,3288,3,250,402,99,1579.62,5767
28061,2025-07-11,18131,15,240,402,74,1185.04,1
28062,2022-03-22,2729,1,335,401,73,1076.55,2519
28063,2025-03-03,19774,11,410,402,85,0.0,1
28064,2024-11-21,18283,3,450,402,107,1574.42,2969
28065,2025-07-02,7989,5,237,401,77,2165.49,16300
28066,2023-09-03,11701,3,23,402,192,1439.19,2616
28067,2022-06-13,7349,11,359,402,43,0.0,1
28068,2024-06-23,7394,2,244,400,159,1253.52,4950
28069,2023-05-23,13674,11,56,403,180,0.0,1
28070,2023-11-23,1216,1,141,400,140,1110.05,5834
28071,2023-01-26,15120,2,177,400,63,1204.73,2530
28072,2022-04-03,16797,12,153,402,142,502.05,1
28073,2022-05-09,9113,13,203,401,183,1446.66,1
28074,2022-04-26,7595,13,318,401,38,1483.5,1
28075,2022-12-20,11902,2,245,403,73,1386.12,5567
28076,2024-04-16,8240,3,415,402,114,1682.64,4205
28077,2024-11-15,3166,3,55,402,180,1445.27,2216
28078,2022-01-17,15228,13,209,402,138,1559.5,1
28079,2025-07-11,16314,2,330,400,124,1443.87,2421
28080,2025-02-28,7183,11,2,400,102,0.0,1
28081,2025-04-05,8677,11,346,401,186,0.0,1
28082,2022-04-23,6856,2,385,401,52,1278.76,4469
28083,2022-04-02,12335,3,167,401,20,1778.23,5900
28084,2025-05-31,9743,2,461,402,153,1457.63,2739
28085,2025-02-21,2734,3,349,403,186,1409.61,2494
28086,2023-07-17,1162,3,218,400,70,1723.75,5538
28087,2024-02-19,6314,2,261,401,49,1209.04,5397
28088,2025-02-12,14438,1,296,400,13,922.2,5549
28089,2024-12-09,7800,1,409,402,10,1175.66,4524
28090,2023-09-19,12312,3,263,403,112,1656.28,3917
28091,2024-05-02,15824,3,39,403,16,1451.58,3824
28092,2024-10-08,14936,1,358,402,3,1051.15,5714
28093,2022-06-16,2103,15,366,400,107,1091.0,1
28094,2023-10-11,5942,2,366,401,153,1209.32,3118
28095,2024-11-08,566,12,106,402,106,497.14,1
28096,2023-07-14,3367,13,229,401,156,1714.77,1
28097,2022-12-13,9838,12,297,401,185,530.84,1
28098,2025-10-15,4252,1,438,401,109,1100.34,4360
28099,2025-12-08,15527,1,109,401,180,1090.23,4344
28100,2022-08-04,4372,1,222,401,65,1091.94,5213
28101,2025-05-11,12171,5,489,402,10,2100.75,10300
28102,2022-06-03,4069,3,167,402,121,1600.5,5554
28103,2022-09-29,3504,1,61,402,188,900.78,5192
28104,2022-11-17,19474,3,373,402,86,1608.23,4540
28105,2024-02-25,13310,3,110,401,108,1776.09,3602
28106,2024-07-14,8815,12,108,401,199,585.47,1
28107,2023-01-12,19738,11,2,402,106,0.0,1
28108,2023-02-08,13469,2,284,403,11,1457.4,5531
28109,2022-10-01,13736,2,497,400,114,1465.5,3634
28110,2025-09-19,10959,1,386,402,46,1166.37,3360
28111,2022-06-03,6547,3,393,400,142,1638.32,4898
28112,2025-11-20,15699,2,435,400,22,1214.86,2200
28113,2022-12-17,1272,2,150,401,23,1474.35,3233
28114,2023-03-10,8143,1,69,401,189,1158.47,4272
28115,2022-03-02,1834,13,119,403,43,1627.8,1
28116,2025-04-19,5662,2,6,401,95,1366.2,5441
28117,2023-04-01,8020,1,148,402,80,1088.09,5957
28118,2024-05-27,9090,1,64,402,144,991.38,2020
28119,2023-04-03,4435,13,24,403,199,1696.96,1
28120,2025-12-19,2879,2,235,401,69,1210.01,2421
28121,2023-07-31,19604,3,114,401,91,1639.65,2633
28122,2024-10-03,763,3,198,401,124,1690.26,5358
28123,2023-08-23,16910,11,115,400,135,0.0,1
28124,2023-06-23,1130,5,479,401,105,1867.64,23898
28125,2023-01-29,317,3,3,403,133,1563.68,2826
28126,2025-08-14,7434,15,62,401,178,1044.12,1
28127,2022-06-29,15740,15,205,401,61,678.66,1
28128,2022-05-26,8669,2,345,402,94,1379.02,5991
28129,2024-07-22,16463,1,449,400,21,1045.34,2603
28130,2025-01-30,4691,15,57,402,161,1035.76,1
28131,2024-06-28,6616,14,212,403,119,2731.98,1
28132,2025-09-08,11507,11,348,403,194,0.0,1
28133,2023-10-07,6268,1,499,402,123,1110.63,2241
28134,2023-03-06,16457,12,282,402,5,501.24,1
28135,2025-01-28,14362,1,285,400,73,1024.74,4120
28136,2024-07-03,17646,11,31,403,45,0.0,1
28137,2025-08-26,7901,13,429,401,30,1819.17,1
28138,2025-11-11,8830,12,399,402,132,462.67,1
28139,2024-06-06,14068,1,104,403,41,1094.97,2713
28140,2023-01-21,1252,5,490,401,87,2039.09,10690
28141,2025-10-21,2819,14,42,402,193,2704.93,1
28142,2024-01-12,843,3,346,402,187,1672.83,4127
28143,2022-07-10,5766,3,73,401,36,1602.74,3002
28144,2022-02-24,2143,3,82,401,14,1487.72,3264
28145,2025-02-20,19051,15,140,403,187,601.65,1
28146,2022-12-08,3490,3,121,400,67,1572.76,4526
28147,2022-01-13,2471,1,54,402,174,1107.0,2234
28148,2022-01-09,19286,14,395,402,98,2610.57,1
28149,2025-07-19,6770,3,447,400,127,1496.17,4690
28150,2022-12-05,9728,15,123,403,18,641.28,1
28151,2025-10-08,3276,14,386,402,151,2623.34,1
28152,2022-02-13,2057,2,168,400,186,1284.07,4778
28153,2023-01-29,5750,1,140,401,168,1112.21,4034
28154,2023-10-04,3867,11,142,401,21,0.0,1
28155,2022-07-23,5138,2,202,402,156,1436.75,2745
28156,2023-11-17,6931,2,203,401,160,1217.82,3565
28157,2022-10-14,6813,3,289,401,29,1559.31,4706
28158,2024-12-18,8725,11,63,403,70,0.0,1
28159,2023-11-08,14670,2,36,400,77,1202.72,5005
28160,2025-10-25,12549,1,219,401,96,947.22,5596
28161,2022-10-21,18877,1,425,402,8,926.95,5943
28162,2024-07-14,19680,1,380,401,165,1189.98,4868
28163,2023-09-11,16618,3,153,401,38,1546.65,2903
28164,2023-04-07,4237,1,107,403,153,1052.13,2331
28165,2024-11-24,15279,1,387,402,24,976.86,5316
28166,2023-12-03,5447,2,483,400,48,1285.98,4678
28167,2024-08-10,7563,3,127,402,123,1716.92,4594
28168,2023-04-01,1178,2,113,401,42,1337.38,3688
28169,2024-05-23,8329,11,300,403,65,0.0,1
28170,2024-01-25,4370,11,210,402,170,0.0,1
28171,2025-08-28,5527,5,465,402,70,2215.62,13417
28172,2023-05-09,4431,3,160,403,152,1719.26,4747
28173,2024-12-08,3589,2,336,400,174,1447.51,2158
28174,2024-06-26,3455,12,313,403,98,534.06,1
28175,2022-07-02,3428,3,77,401,49,1746.94,5921
28176,2023-10-08,16480,12,267,401,161,500.57,1
28177,2022-12-27,5486,4,410,402,12,1567.59,14239
28178,2025-04-30,3522,1,48,400,196,1164.97,4901
28179,2023-08-16,15217,15,283,403,35,830.5,1
28180,2023-09-18,18766,1,193,401,105,1166.24,5720
28181,2023-06-23,4433,15,499,400,12,1112.41,1
28182,2022-10-27,8411,1,111,401,177,1077.93,5596
28183,2023-11-01,15327,14,28,400,176,2880.9,1
28184,2022-08-22,19364,3,338,400,33,1649.05,5878
28185,2023-04-11,4489,1,393,403,168,1126.54,3394
28186,2025-04-04,8217,1,265,401,115,917.75,5325
28187,2023-01-22,2472,5,330,401,196,2024.98,24226
28188,2022-06-21,2142,12,177,400,24,461.37,1
28189,2025-03-14,16353,1,198,401,3,997.65,3980
28190,2022-11-03,2929,1,167,401,90,1191.02,4257
28191,2023-07-03,6125,14,177,403,114,2252.37,1
28192,2023-08-02,13926,1,38,401,158,915.69,3425
28193,2022-02-18,17858,3,215,402,28,1610.47,2539
28194,2025-02-13,14134,1,254,401,89,1198.88,3195
28195,2022-03-06,13356,2,196,400,101,1279.17,2956
28196,2023-03-23,17392,2,497,401,134,1320.62,2226
28197,2024-05-22,605,14,17,400,153,2989.48,1
28198,2023-01-06,2012,14,212,402,22,2332.73,1
28199,2024-07-18,1311,13,323,400,23,1578.53,1
28200,2024-03-27,2546,15,50,403,183,1198.95,1
28201,2022-05-09,15238,14,102,402,165,2272.84,1
28202,2025-07-26,16279,11,265,403,89,0.0,1
28203,2023-03-06,6231,11,215,401,49,0.0,1
28204,2024-04-25,8997,2,204,400,186,1380.26,2098
28205,2025-08-15,16483,1,226,401,180,1118.88,3341
28206,2023-11-03,11840,2,448,402,59,1267.26,3863
28207,2025-10-24,1860,14,480,402,98,2829.28,1
28208,2024-03-03,7806,1,76,401,96,901.34,5305
28209,2025-11-14,18149,1,73,402,108,972.3,2064
28210,2024-10-23,10091,2,197,401,16,1299.36,4451
28211,2023-03-10,1849,3,382,401,108,1527.83,3818
28212,2023-07-12,1267,4,291,401,144,1256.25,13778
28213,2024-01-24,11108,2,410,402,43,1406.97,5779
28214,2024-09-02,17151,3,140,401,200,1584.01,2339
28215,2025-07-31,756,11,481,402,124,0.0,1
28216,2024-12-23,5737,15,9,402,35,1125.08,1
28217,2022-12-09,9248,13,436,400,50,1532.68,1
28218,2024-06-22,7379,3,45,400,129,1442.99,4945
28219,2022-10-16,11290,3,428,402,65,1420.46,5981
28220,2022-05-15,15526,3,428,400,169,1681.14,2465
28221,2023-07-13,3570,1,123,401,81,1033.43,3904
28222,2023-11-19,15234,11,354,400,35,0.0,1
28223,2023-04-18,13019,2,438,402,106,1331.88,3166
28224,2022-02-14,10737,13,380,402,101,1533.84,1
28225,2022-11-01,344,1,253,401,47,957.17,5302
28226,2025-01-26,5649,2,368,400,143,1302.85,5236
28227,2025-11-26,5775,11,177,401,132,0.0,1
28228,2025-09-16,2580,12,382,401,85,588.98,1
28229,2024-06-12,15878,2,314,400,120,1228.71,4233
28230,2024-02-12,105,15,52,400,143,801.51,1
28231,2024-03-06,14027,2,282,403,23,1492.35,5025
28232,2022-09-24,16111,2,124,402,74,1455.03,2154
28233,2023-06-15,12170,1,245,400,172,1052.74,3202
28234,2022-10-07,5302,2,88,403,185,1266.4,5602
28235,2024-06-20,19712,4,120,401,195,1622.11,21745
28236,2023-11-22,2921,1,306,401,155,926.91,5359
28237,2024-12-27,15127,14,400,401,117,2908.25,1
28238,2023-08-06,7232,2,151,400,22,1455.55,2735
28239,2025-12-03,10045,11,75,401,70,0.0,1
28240,2024-02-13,2530,12,35,402,143,504.7,1
28241,2024-09-01,18825,3,14,402,73,1609.32,3555
28242,2025-12-09,2659,1,194,400,123,993.91,5575
28243,2025-01-25,18807,11,68,401,58,0.0,1
28244,2025-09-23,7854,15,111,403,124,883.21,1
28245,2024-05-05,5318,2,48,402,111,1440.43,2216
28246,2023-08-23,3164,3,448,401,145,1735.14,2495
28247,2022-08-27,2575,1,132,401,114,1019.37,5842
28248,2022-10-24,4236,3,437,402,72,1688.76,5445
28249,2023-01-20,2621,2,100,400,94,1342.35,2575
28250,2025-11-29,9255,3,452,401,175,1531.92,4088
28251,2022-05-31,375,13,93,403,192,1634.02,1
28252,2025-12-23,19937,13,375,403,87,1825.28,1
28253,2025-05-13,5432,2,201,402,100,1443.25,3076
28254,2022-09-17,17803,1,322,403,133,1111.53,5039
28255,2023-04-28,17425,12,223,403,92,440.27,1
28256,2025-12-26,3567,1,324,400,188,1045.41,3167
28257,2025-07-13,19586,1,59,402,123,971.49,4367
28258,2023-02-04,8707,3,35,402,131,1496.18,5851
28259,2023-01-17,1617,1,408,402,187,901.15,2102
28260,2024-07-11,8611,4,459,401,20,1331.55,13853
28261,2022-01-01,6551,1,282,402,157,1038.97,4220
28262,2023-10-31,5942,2,103,401,78,1271.4,2621
28263,2022-07-09,8447,2,357,403,4,1425.47,2112
28264,2022-05-10,14775,3,309,403,19,1694.47,2487
28265,2022-04-17,12092,1,250,402,34,1092.94,2412
28266,2025-04-10,6495,12,96,401,156,457.7,1
28267,2022-06-30,9475,12,182,400,30,511.85,1
28268,2022-09-14,687,2,39,401,172,1357.09,2610
28269,2024-05-06,3137,11,327,401,24,0.0,1
28270,2025-07-26,7687,1,303,403,112,1030.84,2154
28271,2023-08-04,2598,2,322,402,30,1424.38,2113
28272,2025-09-20,16542,3,112,402,70,1666.81,5376
28273,2023-10-23,7806,3,126,401,158,1714.92,4543
28274,2024-04-18,3776,1,42,402,143,1048.83,2088
28275,2024-10-27,11003,11,343,401,111,0.0,1
28276,2023-08-23,18636,2,275,401,177,1295.91,4233
28277,2022-06-30,14483,15,210,401,153,1088.91,1
28278,2024-06-10,13266,2,258,400,115,1387.29,4976
28279,2024-11-09,6006,1,500,403,19,1052.87,4878
28280,2022-12-17,16531,12,418,402,177,445.8,1
28281,2022-04-13,3528,2,395,401,80,1455.76,4597
28282,2022-11-13,1771,3,141,402,23,1401.27,3852
28283,2023-08-11,11585,1,327,401,67,1098.91,5967
28284,2025-10-13,9417,13,196,400,111,1628.67,1
28285,2022-11-09,10308,14,351,400,132,2259.16,1
28286,2023-05-02,9272,3,399,400,154,1752.12,5962
28287,2023-12-13,6016,12,169,402,48,543.53,1
28288,2025-01-02,14360,12,447,403,142,563.88,1
28289,2023-11-27,5520,3,410,401,91,1606.43,3350
28290,2024-01-06,8703,3,302,401,178,1782.14,2606
28291,2024-12-31,2116,1,28,401,164,920.32,5956
28292,2025-02-15,19542,1,66,403,46,958.92,2415
28293,2023-12-21,13368,12,449,401,141,590.31,1
28294,2025-06-30,13506,2,287,400,47,1441.22,4991
28295,2022-05-29,15514,1,369,401,100,1108.88,3108
28296,2023-10-02,4099,11,87,401,178,0.0,1
28297,2025-07-20,17288,13,140,402,30,1858.06,1
28298,2023-09-05,4792,3,359,400,83,1473.65,5590
28299,2022-06-14,13511,2,286,402,173,1313.11,2079
28300,2025-02-01,1165,2,320,402,25,1444.71,4375
28301,2024-10-08,8575,5,16,400,95,2048.71,21897
28302,2022-08-22,426,2,491,402,60,1383.89,4981
28303,2024-11-30,15850,11,273,402,159,0.0,1
28304,2025-04-03,8946,2,140,401,21,1369.6,3895
28305,2022-06-07,3817,1,239,400,4,1127.46,4558
28306,2022-03-30,691,5,297,401,139,2064.73,12828
28307,2024-04-20,9533,12,495,402,167,527.92,1
28308,2024-05-31,14036,2,234,402,164,1217.32,2427
28309,2022-01-29,14198,3,3,401,197,1718.68,4299
28310,2023-02-02,18989,11,210,401,188,0.0,1
28311,2024-01-18,17390,11,432,401,90,0.0,1
28312,2022-04-09,4062,3,248,400,66,1771.71,4015
28313,2024-07-11,4008,1,114,401,74,1150.38,5494
28314,2023-08-26,10808,1,268,402,112,1097.41,2401
28315,2025-06-24,1702,2,283,403,190,1385.72,3800
28316,2022-02-21,13081,1,481,402,73,907.64,4246
28317,2023-07-18,18788,2,392,402,27,1374.14,5432
28318,2023-09-15,14292,3,402,403,150,1602.2,2853
28319,2022-01-11,13844,12,360,401,69,506.25,1
28320,2022-09-04,8040,1,255,403,56,940.77,2873
28321,2022-02-27,14840,3,165,402,53,1527.1,5562
28322,2022-05-15,13768,3,247,402,7,1551.3,5847
28323,2023-10-21,4590,12,482,400,113,405.66,1
28324,2023-06-19,17697,3,475,403,57,1567.92,3027
28325,2024-09-10,12942,3,89,401,154,1405.76,3713
28326,2024-12-27,4491,15,312,402,44,614.79,1
28327,2024-07-31,11402,5,158,401,164,2356.64,22855
28328,2025-12-18,249,2,394,400,195,1280.84,4913
28329,2025-01-02,11035,3,211,402,70,1489.08,3934
28330,2022-12-24,16607,2,196,400,6,1206.42,5799
28331,2023-10-15,19843,1,72,402,70,1192.1,4866
28332,2022-11-20,1084,1,481,402,183,1158.25,3904
28333,2022-03-26,13011,12,44,402,148,582.81,1
28334,2022-04-26,6950,15,361,401,106,1079.78,1
28335,2022-02-15,8124,3,300,402,81,1617.68,4613
28336,2022-03-16,17119,5,184,403,47,1856.33,16703
28337,2022-12-04,8624,12,347,401,56,533.76,1
28338,2024-12-30,2421,13,363,403,38,1762.8,1
28339,2024-02-15,2257,1,370,401,158,1156.71,5526
28340,2024-05-03,9019,1,230,401,20,1096.4,4371
28341,2022-11-23,136,11,177,403,178,0.0,1
28342,2022-03-06,5409,3,55,401,105,1761.62,2603
28343,2022-06-17,4314,3,341,400,22,1592.83,4816
28344,2025-05-09,12628,2,260,402,66,1214.84,4139
28345,2023-04-24,17885,1,69,402,76,1136.66,5571
28346,2023-05-30,18296,13,244,400,53,1695.27,1
28347,2024-04-25,16977,3,341,400,66,1474.08,2660
28348,2025-08-27,16871,14,122,402,51,2957.25,1
28349,2022-11-21,14456,13,318,401,45,1711.01,1
28350,2025-02-22,16277,1,313,401,36,1120.05,5455
28351,2024-12-19,18950,4,248,403,129,1766.4,22201
28352,2022-08-25,2718,1,13,401,119,1191.39,4508
28353,2022-07-14,19427,12,143,400,150,504.11,1
28354,2023-09-24,13528,12,407,400,10,530.78,1
28355,2025-05-18,19198,4,77,403,126,1238.62,19996
28356,2022-03-04,12158,2,374,402,82,1371.9,2230
28357,2025-07-27,1757,1,500,402,168,987.08,2177
28358,2022-02-07,13514,1,352,401,186,1172.92,5249
28359,2023-11-30,2280,13,249,400,79,1823.93,1
28360,2025-04-29,16970,12,468,401,87,571.36,1
28361,2024-11-20,10742,15,239,402,146,877.16,1
28362,2025-04-04,560,3,2,402,92,1487.28,4853
28363,2024-10-03,13332,2,43,403,178,1477.13,3218
28364,2023-09-02,1970,3,27,401,184,1545.98,4014
28365,2025-09-09,9472,3,219,401,33,1625.78,3229
28366,2023-03-07,10413,3,229,403,99,1740.57,2418
28367,2024-11-23,11136,1,389,402,199,936.16,3057
28368,2022-02-24,14965,13,291,402,147,1611.46,1
28369,2023-04-21,5708,3,85,403,175,1621.97,2336
28370,2025-03-24,4307,1,358,403,1,912.48,3969
28371,2025-02-01,16933,1,109,402,38,1156.78,5703
28372,2023-02-05,6871,2,194,400,2,1497.77,2916
28373,2022-06-23,12561,12,483,401,1,453.13,1
28374,2024-07-09,18573,1,438,400,86,977.06,3099
28375,2023-06-01,8895,5,226,402,131,2398.61,11242
28376,2022-09-13,4912,1,170,403,49,1118.51,4603
28377,2022-03-10,18380,1,160,401,82,938.8,5052
28378,2025-06-09,12897,1,115,401,62,1146.38,3199
28379,2023-05-18,15081,3,376,400,124,1638.59,4760
28380,2025-04-12,18843,15,238,400,102,886.55,1
28381,2023-04-07,19545,13,187,402,19,1684.57,1
28382,2022-09-15,8599,12,398,400,107,489.58,1
28383,2024-03-09,16725,2,481,401,74,1348.87,5441
28384,2022-11-20,10797,12,251,402,180,474.45,1
28385,2023-07-27,13494,1,238,402,18,993.08,5298
28386,2023-09-26,4065,2,32,400,105,1362.44,4946
28387,2024-01-10,14275,3,67,402,38,1473.78,4929
28388,2023-06-25,6488,1,125,401,1,1057.26,5729
28389,2024-03-11,9151,2,292,403,35,1412.47,5861
28390,2025-12-29,863,1,483,402,16,1001.24,3885
28391,2024-06-23,2631,11,216,402,171,0.0,1
28392,2025-04-13,19974,5,109,400,183,2164.38,18439
28393,2023-01-10,13649,12,242,402,118,430.3,1
28394,2025-02-06,5086,3,493,401,26,1671.34,5192
28395,2022-02-12,13371,13,322,402,59,1613.31,1
28396,2023-10-21,4788,15,194,401,74,881.44,1
28397,2024-06-18,9981,2,179,401,35,1329.37,4098
28398,2022-05-22,3809,3,310,401,137,1746.28,3036
28399,2023-11-02,15196,2,33,401,48,1333.79,2850
28400,2025-07-31,13995,11,81,402,191,0.0,1
28401,2023-05-01,7202,2,68,403,103,1255.44,5908
28402,2023-09-30,18820,11,175,402,53,0.0,1
28403,2024-07-03,12214,1,57,401,176,1027.32,5065
28404,2023-04-30,10287,1,319,401,50,1030.57,2521
28405,2022-08-29,19515,2,356,402,3,1479.19,2008
28406,2023-06-30,19231,3,322,402,33,1491.96,3702
28407,2022-02-24,4286,11,99,400,148,0.0,1
28408,2024-01-12,14700,2,17,403,195,1391.22,4599
28409,2025-02-06,8101,13,332,400,57,1456.29,1
28410,2023-05-27,16480,2,170,401,16,1448.46,4621
28411,2024-11-21,925,14,39,403,89,2876.12,1
28412,2023-09-13,9386,12,426,400,70,525.32,1
28413,2025-09-28,15616,14,194,401,65,2963.31,1
28414,2024-02-25,12284,1,156,402,121,1136.43,5458
28415,2025-07-20,9601,1,266,401,2,1050.05,3304
28416,2023-05-17,17288,2,294,402,119,1207.43,2459
28417,2022-04-09,5338,2,109,402,181,1284.65,4288
28418,2025-02-01,1614,2,473,400,24,1353.63,5913
28419,2025-09-09,4072,3,418,403,158,1572.17,4883
28420,2024-10-31,2226,1,193,403,93,1113.69,2029
28421,2022-09-04,4190,12,250,402,143,490.35,1
28422,2023-02-19,7798,3,146,400,45,1757.17,3424
28423,2023-09-18,766,12,5,403,34,455.64,1
28424,2025-10-13,10669,2,131,403,10,1446.41,5998
28425,2023-11-26,4918,11,322,402,145,0.0,1
28426,2025-05-20,1054,2,65,400,193,1497.53,2682
28427,2022-04-22,8275,3,255,400,174,1455.4,2981
28428,2024-03-29,18863,2,428,403,110,1488.52,3672
28429,2024-12-07,17299,3,14,403,91,1449.44,3961
28430,2022-10-24,18201,15,276,401,122,869.92,1
28431,2024-05-30,17402,15,450,401,56,937.19,1
28432,2022-11-27,12735,4,467,401,166,1294.19,13901
28433,2025-05-30,12097,1,112,403,169,1161.16,2129
28434,2025-04-25,16081,3,497,401,60,1525.0,5154
28435,2023-10-06,5747,15,368,401,184,1005.44,1
28436,2024-03-10,16195,12,289,402,17,453.82,1
28437,2025-06-19,3565,1,423,400,29,1183.37,4497
28438,2023-10-08,1113,15,83,400,77,813.15,1
28439,2025-06-19,6998,2,133,400,160,1342.91,2851
28440,2022-01-04,19960,3,78,400,85,1765.69,5292
28441,2023-03-11,616,12,491,403,162,441.45,1
28442,2023-07-03,8854,3,245,403,58,1739.23,2470
28443,2023-01-21,3225,1,376,402,48,992.49,5457
28444,2023-01-25,2832,1,483,400,51,1066.28,3047
28445,2023-05-07,19103,12,99,403,97,411.22,1
28446,2022-04-30,10921,1,464,403,148,1195.16,4074
28447,2025-08-26,14908,15,424,400,79,980.52,1
28448,2024-01-01,375,1,198,403,199,1105.84,3130
28449,2023-09-02,6249,13,310,401,123,1713.84,1
28450,2024-01-30,11978,2,78,400,185,1361.0,3893
28451,2022-10-19,10733,2,157,402,93,1478.28,3167
28452,2022-09-17,13393,4,417,402,12,1631.25,23603
28453,2024-09-23,5257,5,161,403,151,2029.52,19113
28454,2025-12-14,19207,3,477,403,16,1436.82,4179
28455,2024-07-31,13157,15,492,402,25,687.54,1
28456,2023-02-01,18984,11,106,400,114,0.0,1
28457,2025-11-10,10466,4,382,402,197,1617.0,23164
28458,2022-08-04,16791,13,20,401,2,1522.56,1
28459,2022-10-24,3323,12,441,401,131,513.28,1
28460,2023-11-26,12780,3,14,402,190,1763.72,2085
28461,2023-03-09,1995,4,444,401,139,1449.03,18183
28462,2023-04-03,17533,2,45,400,26,1454.56,3496
28463,2022-05-12,4503,11,77,401,134,0.0,1
28464,2024-10-26,14164,11,381,402,92,0.0,1
28465,2022-04-15,16718,3,447,400,140,1619.12,4546
28466,2023-10-03,5751,3,447,402,53,1513.89,3247
28467,2023-12-04,4778,3,16,401,24,1654.1,2105
28468,2024-08-10,8124,14,431,402,123,2646.32,1
28469,2022-12-06,19367,2,400,402,146,1327.56,3599
28470,2022-08-02,6452,14,198,402,4,2505.37,1
28471,2022-10-09,16433,5,25,401,99,2072.76,21022
28472,2022-06-10,15913,2,299,401,147,1277.92,5629
28473,2024-01-31,3318,12,466,402,104,524.7,1
28474,2023-03-27,258,11,235,400,146,0.0,1
28475,2022-01-24,4239,14,27,403,176,2960.2,1
28476,2025-02-12,6543,1,249,401,185,949.78,4166
28477,2022-07-11,3359,2,486,401,42,1291.13,5870
28478,2023-12-06,2089,1,299,401,81,987.66,3335
28479,2025-10-21,14676,2,316,403,129,1477.08,2812
28480,2024-09-30,6961,1,458,401,105,970.69,4759
28481,2024-11-19,2259,11,42,402,145,0.0,1
28482,2025-09-30,9287,1,153,402,86,1100.82,4941
28483,2023-08-20,2283,2,328,402,87,1468.96,3606
28484,2023-12-07,143,1,486,401,153,1033.55,4355
28485,2023-05-05,1984,3,58,403,65,1624.34,2343
28486,2022-08-15,10115,2,472,400,106,1426.22,3172
28487,2023-05-20,2756,1,34,403,39,916.41,2660
28488,2022-07-07,11351,1,260,402,180,1008.51,5235
28489,2025-05-05,1247,13,400,400,23,1445.51,1
28490,2023-03-06,13683,15,360,403,51,984.83,1
28491,2024-05-22,7348,3,16,401,31,1665.61,2914
28492,2022-07-31,15055,1,394,400,16,1062.3,5457
28493,2023-11-02,19824,11,182,403,18,0.0,1
28494,2024-10-25,6407,12,44,403,18,598.96,1
28495,2025-03-12,8597,1,416,400,193,1091.98,4867
28496,2025-05-25,7373,12,91,400,83,526.48,1
28497,2022-03-16,18385,4,135,400,173,1378.81,19753
28498,2022-07-14,9447,1,163,403,13,935.28,3323
28499,2024-09-16,4446,1,363,402,3,1000.16,3285
28500,2022-02-07,9642,11,471,402,96,0.0,1
