cancellation_id,customer_key,product_key,cancellation_date,reason,channel,retention_offered,retention_accepted
944,2145,11,2023-11-09,Umzug,Telefon,True,False
945,4815,1,2025-05-05,Preiserhöhung,Email,False,False
946,5513,14,2025-06-01,Umzug,Telefon,False,False
947,16670,4,2023-05-28,Preiserhöhung,App,False,False
948,15833,1,2025-07-16,Preiserhöhung,App,True,False
949,10502,2,2023-09-13,Umzug,Brief,True,True
950,9170,2,2025-10-08,Wettbewerber,App,True,False
951,19159,3,2024-08-23,Wettbewerber,Email,False,False
952,14999,1,2024-12-26,Unzufriedenheit,Telefon,True,False
953,8397,2,2025-10-30,Preiserhöhung,App,False,False
954,7994,1,2025-03-01,Preiserhöhung,Email,True,False
955,4910,3,2024-07-18,Umzug,App,True,True
956,5528,1,2024-05-16,Nicht mehr benötigt,Brief,False,False
957,12550,13,2023-04-27,Sonstiges,App,True,False
958,6709,12,2025-05-08,Umzug,Telefon,False,False
959,3397,3,2025-03-04,Wettbewerber,Email,True,False
960,13452,1,2023-06-12,Preiserhöhung,Telefon,False,False
961,2227,14,2024-11-28,Umzug,Email,False,False
962,19485,5,2025-11-04,Sonstiges,App,True,False
963,974,1,2024-05-12,Umzug,App,False,False
964,19232,11,2025-10-11,Preiserhöhung,Email,False,False
965,15525,15,2025-04-08,Preiserhöhung,Email,True,False
966,7928,3,2024-09-22,Preiserhöhung,Brief,True,False
967,2160,2,2025-07-27,Sonstiges,App,False,False
968,19715,3,2024-09-03,Sonstiges,Telefon,True,True
969,15743,1,2023-08-24,Unzufriedenheit,Telefon,True,False
970,17369,11,2025-07-06,Wettbewerber,Telefon,True,True
971,12884,2,2023-08-18,Wettbewerber,Email,False,False
972,18674,1,2023-05-31,Wettbewerber,Telefon,False,False
973,1823,3,2024-06-19,Sonstiges,Telefon,True,False
974,7204,2,2024-07-15,Preiserhöhung,Telefon,True,False
975,14564,3,2025-05-22,Umzug,Email,True,True
976,5266,1,2023-08-06,Preiserhöhung,Telefon,True,False
977,18854,2,2025-10-19,Umzug,Email,True,False
978,9300,2,2024-04-28,Unzufriedenheit,App,True,False
979,7816,2,2023-08-22,Wettbewerber,Email,True,False
980,18259,11,2023-09-13,Nicht mehr benötigt,Email,True,False
981,13371,3,2024-01-18,Sonstiges,Email,True,False
982,936,12,2023-10-09,Umzug,Email,False,False
983,10916,11,2023-06-11,Umzug,App,False,False
984,14106,1,2025-04-29,Unzufriedenheit,App,True,True
985,2801,14,2025-10-18,Sonstiges,Telefon,False,False
986,5414,1,2025-08-06,Preiserhöhung,Email,False,False
987,1242,1,2024-12-02,Unzufriedenheit,Email,False,False
988,13301,2,2025-02-25,Wettbewerber,App,True,False
989,12443,2,2025-01-04,Unzufriedenheit,Email,True,False
990,10741,1,2024-06-05,Preiserhöhung,Email,True,False
991,4643,2,2025-08-18,Umzug,App,True,False
992,1371,3,2025-08-20,Umzug,Telefon,False,False
993,9936,12,2024-12-17,Wettbewerber,Telefon,True,True
994,5698,3,2023-04-23,Umzug,Telefon,True,True
995,13020,1,2024-10-23,Preiserhöhung,Telefon,False,False
996,9382,12,2023-10-12,Wettbewerber,Telefon,False,False
997,19273,15,2025-09-22,Umzug,Brief,True,False
998,7757,1,2024-09-16,Unzufriedenheit,Email,True,False
999,5628,2,2023-01-09,Umzug,App,False,False
1000,5931,3,2024-11-23,Umzug,Telefon,True,False
1001,10011,3,2025-08-11,Wettbewerber,Email,True,False
1002,1399,3,2025-10-31,Wettbewerber,App,False,False
1003,14909,2,2023-06-17,Preiserhöhung,Email,True,False
1004,17587,2,2024-01-07,Preiserhöhung,Telefon,True,False
1005,6547,11,2025-04-17,Unzufriedenheit,App,True,True
1006,18331,3,2023-08-20,Unzufriedenheit,Email,True,False
1007,12925,3,2025-09-11,Wettbewerber,App,True,False
1008,3919,11,2023-01-06,Preiserhöhung,Telefon,True,False
1009,7657,4,2025-09-11,Umzug,App,True,False
1010,14224,3,2025-03-03,Wettbewerber,Email,True,False
1011,3580,3,2025-07-03,Unzufriedenheit,Telefon,True,False
1012,19717,4,2024-01-15,Preiserhöhung,Email,False,False
1013,5828,3,2023-09-11,Preiserhöhung,App,False,False
1014,11922,1,2025-12-08,Nicht mehr benötigt,Email,False,False
1015,175,1,2023-10-17,Preiserhöhung,Telefon,True,False
1016,13301,3,2024-06-21,Nicht mehr benötigt,Brief,True,False
1017,9646,3,2023-06-13,Umzug,Email,True,True
1018,17865,3,2023-10-10,Wettbewerber,Email,True,False
1019,4207,14,2024-11-17,Wettbewerber,Email,True,True
1020,12727,1,2023-10-27,Umzug,App,True,True
1021,5869,3,2024-09-11,Wettbewerber,Telefon,True,False
1022,6805,1,2024-06-22,Umzug,Email,False,False
1023,2530,2,2023-01-05,Umzug,Brief,True,False
1024,4809,1,2024-02-15,Umzug,Email,True,False
1025,12379,3,2023-09-17,Umzug,Telefon,True,False
1026,5563,12,2025-01-15,Preiserhöhung,App,False,False
1027,10062,2,2023-03-31,Sonstiges,Email,True,False
1028,3269,2,2023-07-05,Nicht mehr benötigt,Telefon,False,False
1029,12942,2,2025-05-23,Wettbewerber,Telefon,False,False
1030,5750,2,2023-12-02,Umzug,Email,True,True
1031,18004,1,2024-12-20,Unzufriedenheit,Telefon,True,False
1032,10192,1,2024-05-27,Sonstiges,Telefon,False,False
1033,9071,3,2025-02-07,Umzug,Email,False,False
1034,7622,3,2025-04-09,Wettbewerber,Telefon,True,False
1035,12565,1,2023-10-01,Preiserhöhung,App,True,True
1036,9119,3,2024-08-11,Wettbewerber,Email,True,True
1037,16591,3,2025-06-17,Wettbewerber,Telefon,True,False
1038,6747,1,2024-07-27,Umzug,Telefon,True,False
1039,5244,3,2023-07-26,Preiserhöhung,App,True,False
1040,9255,3,2023-07-18,Preiserhöhung,Brief,True,True
1041,9026,2,2024-02-03,Unzufriedenheit,Email,True,True
1042,6327,1,2025-01-25,Preiserhöhung,Email,True,False
1043,11274,12,2025-04-05,Nicht mehr benötigt,Telefon,True,False
1044,1365,3,2025-04-11,Unzufriedenheit,Telefon,False,False
1045,1564,2,2024-07-11,Preiserhöhung,Brief,True,False
1046,10285,1,2025-07-07,Umzug,Email,False,False
1047,4595,2,2025-03-26,Preiserhöhung,Brief,True,False
1048,3324,3,2024-04-06,Umzug,Email,False,False
1049,6651,2,2024-05-06,Wettbewerber,Email,False,False
1050,230,2,2023-04-01,Nicht mehr benötigt,Email,True,True
1051,3245,4,2025-08-02,Sonstiges,Telefon,True,False
1052,9837,3,2023-04-30,Wettbewerber,App,True,False
1053,12339,1,2025-03-04,Preiserhöhung,Email,False,False
1054,12032,1,2023-07-05,Wettbewerber,App,False,False
1055,148,1,2025-06-04,Preiserhöhung,Brief,True,True
1056,15010,1,2025-07-13,Nicht mehr benötigt,Email,True,False
1057,14300,3,2024-08-06,Umzug,Email,True,False
1058,16445,12,2025-08-09,Umzug,App,False,False
1059,2607,3,2024-08-06,Umzug,Email,False,False
1060,3240,1,2023-07-01,Umzug,Email,False,False
1061,8670,3,2025-05-19,Preiserhöhung,Telefon,True,False
1062,6457,3,2025-12-15,Preiserhöhung,Email,True,True
1063,4109,1,2023-05-18,Umzug,Telefon,True,False
1064,16019,1,2025-12-11,Umzug,App,True,False
1065,17428,1,2025-04-20,Wettbewerber,Telefon,True,True
1066,8872,4,2025-04-19,Umzug,Email,True,False
1067,19730,1,2024-11-24,Preiserhöhung,Telefon,False,False
1068,2115,2,2025-05-03,Unzufriedenheit,Telefon,False,False
1069,10283,1,2023-08-21,Umzug,Telefon,True,False
1070,5734,3,2024-04-02,Preiserhöhung,Brief,False,False
1071,6563,3,2023-12-26,Sonstiges,Telefon,True,False
1072,4584,12,2023-10-03,Nicht mehr benötigt,Email,True,True
1073,16161,2,2024-11-11,Umzug,App,False,False
1074,948,2,2025-02-09,Preiserhöhung,App,True,True
1075,9152,1,2024-12-28,Wettbewerber,Brief,True,False
1076,4023,1,2023-05-07,Wettbewerber,Email,True,False
1077,11978,1,2024-09-08,Unzufriedenheit,App,False,False
1078,9698,2,2023-09-03,Preiserhöhung,App,True,False
1079,16376,2,2025-02-18,Preiserhöhung,Email,True,True
1080,1366,2,2023-05-27,Sonstiges,Telefon,False,False
1081,9274,3,2023-07-08,Umzug,Email,True,False
1082,14307,3,2024-07-29,Preiserhöhung,Email,False,False
1083,1742,2,2023-02-11,Wettbewerber,Telefon,True,False
1084,18744,2,2023-09-20,Umzug,Email,False,False
1085,4281,2,2025-06-30,Umzug,Email,True,False
1086,1841,2,2024-09-13,Umzug,App,False,False
1087,134,3,2024-08-04,Sonstiges,App,True,True
1088,29,3,2023-12-15,Umzug,Email,True,False
1089,5619,2,2024-04-14,Nicht mehr benötigt,Brief,True,False
1090,15117,12,2025-06-27,Preiserhöhung,Brief,False,False
1091,12403,1,2024-08-14,Umzug,Email,True,True
1092,16383,1,2025-03-23,Wettbewerber,Email,False,False
1093,15258,12,2023-10-23,Unzufriedenheit,App,True,False
1094,10128,12,2025-05-23,Unzufriedenheit,Telefon,True,False
1095,3956,1,2025-11-15,Sonstiges,Telefon,False,False
1096,17473,1,2024-09-21,Umzug,Brief,True,True
1097,12837,2,2023-05-13,Nicht mehr benötigt,Email,True,False
1098,19767,11,2024-06-08,Umzug,Email,False,False
1099,13617,3,2023-01-05,Wettbewerber,Brief,False,False
1100,3748,14,2023-05-13,Preiserhöhung,Telefon,True,False
1101,19998,3,2023-08-18,Preiserhöhung,Email,False,False
1102,2061,4,2024-12-19,Preiserhöhung,Brief,False,False
1103,13796,3,2025-07-01,Umzug,Email,True,False
1104,12443,14,2023-07-01,Preiserhöhung,Email,True,False
1105,13313,11,2023-12-24,Umzug,App,False,False
1106,13282,1,2023-08-26,Nicht mehr benötigt,Brief,True,True
1107,16611,12,2025-03-30,Wettbewerber,Email,True,True
1108,8335,3,2024-07-21,Sonstiges,Brief,False,False
1109,18495,1,2025-02-03,Umzug,Email,False,False
1110,7629,2,2023-10-04,Wettbewerber,Brief,False,False
1111,1294,1,2025-10-03,Sonstiges,App,True,False
1112,15762,3,2024-05-21,Wettbewerber,App,True,False
1113,19998,2,2023-06-19,Unzufriedenheit,Brief,False,False
1114,12901,13,2025-10-26,Wettbewerber,Email,True,False
1115,13889,2,2025-09-08,Umzug,Email,True,False
1116,1628,5,2025-12-27,Unzufriedenheit,App,True,False
1117,13593,3,2025-01-26,Umzug,Telefon,False,False
1118,15891,1,2024-07-23,Preiserhöhung,App,False,False
1119,16685,14,2024-09-06,Umzug,Telefon,True,False
1120,10832,12,2023-12-14,Wettbewerber,Telefon,False,False
1121,15988,12,2023-05-10,Wettbewerber,Telefon,True,True
1122,5006,3,2023-10-03,Wettbewerber,Telefon,True,False
1123,13150,3,2023-05-03,Preiserhöhung,Email,True,False
1124,17013,1,2023-12-07,Preiserhöhung,Telefon,True,True
1125,2994,1,2023-05-08,Wettbewerber,App,False,False
1126,8575,3,2025-07-03,Umzug,Brief,True,False
1127,17728,11,2023-10-27,Unzufriedenheit,Telefon,False,False
1128,13904,1,2025-07-30,Preiserhöhung,Brief,False,False
1129,15179,15,2024-04-01,Preiserhöhung,Email,True,False
1130,5137,1,2025-09-20,Wettbewerber,Email,False,False
1131,4189,1,2025-01-08,Preiserhöhung,Brief,False,False
1132,10343,4,2023-11-25,Umzug,Telefon,False,False
1133,7593,2,2024-04-20,Wettbewerber,Email,False,False
1134,16161,3,2024-01-29,Umzug,Brief,False,False
1135,10620,1,2023-07-09,Umzug,Email,True,False
1136,10619,3,2024-05-14,Wettbewerber,Telefon,False,False
1137,18524,2,2025-05-31,Preiserhöhung,Email,True,True
1138,3784,2,2024-06-23,Preiserhöhung,Telefon,False,False
1139,12743,1,2024-01-10,Nicht mehr benötigt,Email,True,False
1140,9307,3,2024-01-23,Wettbewerber,Telefon,True,True
1141,8649,2,2024-10-30,Umzug,Email,True,False
1142,1503,3,2025-03-20,Wettbewerber,Email,False,False
1143,6534,1,2025-02-25,Wettbewerber,App,True,False
1144,6994,3,2025-08-18,Preiserhöhung,App,True,False
1145,4710,11,2024-05-09,Wettbewerber,App,True,False
1146,13348,1,2024-05-05,Nicht mehr benötigt,Brief,True,False
1147,4601,1,2024-06-08,Nicht mehr benötigt,App,False,False
1148,14755,5,2025-10-08,Wettbewerber,Brief,True,False
1149,5095,1,2025-12-21,Umzug,Telefon,True,False
1150,4402,3,2023-10-14,Unzufriedenheit,Telefon,False,False
1151,268,2,2024-12-22,Umzug,Telefon,False,False
1152,71,3,2024-11-27,Unzufriedenheit,Brief,True,False
1153,2360,2,2025-06-13,Unzufriedenheit,App,True,False
1154,7120,1,2025-03-26,Wettbewerber,Email,True,True
1155,15879,1,2023-06-04,Umzug,Email,False,False
1156,3360,3,2024-05-24,Umzug,App,False,False
1157,1948,1,2024-05-29,Sonstiges,Email,True,True
1158,6265,1,2025-05-03,Umzug,Telefon,True,False
1159,5364,11,2025-11-24,Umzug,Brief,False,False
1160,8564,1,2023-04-25,Umzug,App,True,False
1161,18500,13,2023-03-05,Nicht mehr benötigt,Telefon,False,False
1162,10786,1,2025-03-07,Nicht mehr benötigt,Telefon,False,False
1163,16389,2,2025-11-18,Preiserhöhung,Brief,True,False
1164,19629,3,2024-06-30,Preiserhöhung,Telefon,True,True
1165,11081,3,2025-02-22,Umzug,Email,True,False
1166,8535,1,2025-12-14,Unzufriedenheit,Telefon,True,False
1167,5249,15,2024-04-14,Unzufriedenheit,Brief,True,True
1168,7536,1,2025-09-18,Wettbewerber,Email,False,False
1169,18655,3,2024-06-16,Unzufriedenheit,Telefon,False,False
1170,524,13,2025-01-20,Umzug,Email,True,True
1171,11026,3,2023-05-23,Umzug,Telefon,False,False
1172,8216,2,2023-06-08,Preiserhöhung,Email,True,False
1173,893,3,2023-11-05,Wettbewerber,App,True,False
1174,5423,1,2024-11-25,Unzufriedenheit,App,False,False
1175,4637,5,2025-08-08,Wettbewerber,Brief,False,False
1176,7127,1,2023-10-14,Nicht mehr benötigt,Telefon,True,False
1177,14892,5,2025-06-22,Wettbewerber,Telefon,True,False
1178,5623,2,2023-04-18,Preiserhöhung,App,True,True
1179,19035,2,2025-09-25,Umzug,Brief,False,False
1180,19816,3,2023-07-22,Unzufriedenheit,Email,False,False
1181,1981,1,2023-10-13,Wettbewerber,Telefon,True,False
1182,9322,11,2023-10-05,Preiserhöhung,Email,True,True
1183,16131,11,2024-03-15,Umzug,Email,True,False
1184,8498,11,2024-09-23,Preiserhöhung,Email,False,False
1185,7258,1,2025-05-31,Nicht mehr benötigt,Email,True,False
1186,340,1,2023-08-08,Unzufriedenheit,Brief,True,True
1187,3883,1,2024-07-17,Preiserhöhung,Telefon,True,False
1188,16233,2,2024-07-09,Preiserhöhung,App,False,False
1189,19620,2,2024-02-07,Preiserhöhung,Email,False,False
1190,2731,3,2024-04-05,Preiserhöhung,Telefon,True,True
1191,13904,3,2024-08-19,Preiserhöhung,Email,False,False
1192,1757,11,2024-08-31,Unzufriedenheit,Email,True,False
1193,12653,1,2023-11-22,Unzufriedenheit,Telefon,True,True
1194,1813,5,2023-03-02,Wettbewerber,App,True,False
1195,2425,3,2023-12-14,Nicht mehr benötigt,App,False,False
1196,18737,3,2023-11-10,Umzug,Telefon,True,True
1197,19222,2,2024-06-18,Umzug,App,True,False
1198,3139,1,2025-12-06,Wettbewerber,Email,False,False
1199,14642,3,2023-10-23,Umzug,Telefon,False,False
1200,10716,3,2025-06-09,Preiserhöhung,Email,True,False
1201,1419,4,2023-11-06,Preiserhöhung,Telefon,False,False
1202,15200,2,2025-06-22,Nicht mehr benötigt,App,True,False
1203,11231,1,2025-07-29,Preiserhöhung,App,False,False
1204,15929,2,2023-07-03,Preiserhöhung,App,False,False
1205,1351,2,2024-05-29,Unzufriedenheit,Email,True,False
1206,1990,2,2024-06-05,Sonstiges,App,False,False
1207,2466,3,2024-08-30,Sonstiges,Email,False,False
1208,15653,3,2025-11-05,Preiserhöhung,Email,True,False
1209,10284,2,2025-06-05,Nicht mehr benötigt,Email,False,False
1210,10252,2,2025-12-03,Preiserhöhung,App,True,False
1211,18403,3,2024-08-28,Umzug,Email,False,False
1212,10113,4,2024-12-20,Preiserhöhung,App,True,False
1213,11287,11,2024-03-09,Nicht mehr benötigt,Email,True,True
1214,17158,3,2023-06-14,Umzug,App,False,False
1215,6359,13,2025-10-20,Preiserhöhung,Telefon,True,False
1216,1601,13,2024-11-15,Wettbewerber,Telefon,True,True
1217,4739,1,2024-01-28,Umzug,App,True,True
1218,10251,13,2023-05-12,Umzug,Telefon,True,False
1219,18697,3,2024-10-28,Umzug,Email,False,False
1220,1824,1,2023-03-22,Preiserhöhung,Telefon,False,False
1221,7377,3,2023-06-15,Umzug,Email,True,False
1222,12398,2,2025-06-07,Wettbewerber,Telefon,True,False
1223,17881,3,2024-02-09,Unzufriedenheit,App,False,False
1224,13211,2,2023-07-23,Preiserhöhung,App,True,False
1225,16065,3,2023-08-09,Wettbewerber,Telefon,True,False
1226,7658,2,2025-08-21,Preiserhöhung,Telefon,True,False
1227,18810,2,2023-12-06,Umzug,Email,True,False
1228,4998,1,2025-10-15,Wettbewerber,Telefon,True,False
1229,9359,2,2024-09-26,Unzufriedenheit,App,True,False
1230,16357,14,2023-10-12,Unzufriedenheit,App,False,False
1231,16064,2,2024-05-21,Wettbewerber,Email,True,True
1232,15177,13,2023-01-31,Preiserhöhung,Email,True,False
1233,9341,2,2023-06-19,Sonstiges,Email,True,True
1234,939,1,2024-01-28,Umzug,Telefon,False,False
1235,5718,1,2024-09-02,Nicht mehr benötigt,Brief,False,False
1236,2595,3,2024-11-25,Unzufriedenheit,App,True,False
1237,1491,12,2024-07-26,Preiserhöhung,Telefon,False,False
1238,8396,5,2024-04-05,Umzug,Telefon,False,False
1239,10690,1,2025-02-20,Umzug,Telefon,True,False
1240,6033,2,2023-06-23,Preiserhöhung,Email,True,False
1241,16976,3,2024-09-14,Preiserhöhung,Email,False,False
1242,3962,12,2025-09-25,Wettbewerber,App,True,False
1243,1656,15,2023-02-16,Umzug,Email,False,False
1244,15996,1,2024-05-14,Umzug,Telefon,False,False
1245,18939,3,2024-09-24,Umzug,Telefon,False,False
1246,17941,3,2025-10-14,Sonstiges,Email,True,False
1247,19136,3,2024-10-13,Umzug,App,True,False
1248,9295,3,2025-08-26,Umzug,Email,True,False
1249,7656,3,2023-02-14,Wettbewerber,Email,True,False
1250,18691,2,2024-10-10,Wettbewerber,Telefon,True,False
1251,11509,1,2023-04-13,Nicht mehr benötigt,Email,False,False
1252,14350,12,2025-06-01,Umzug,Email,False,False
1253,19498,1,2025-06-04,Wettbewerber,App,True,False
1254,11763,2,2025-10-10,Umzug,Telefon,False,False
1255,6540,2,2025-11-22,Unzufriedenheit,App,False,False
1256,4239,3,2025-07-17,Preiserhöhung,Telefon,False,False
1257,16300,2,2023-06-12,Preiserhöhung,Email,True,False
1258,17796,2,2024-07-31,Preiserhöhung,Email,True,True
1259,1958,3,2024-04-30,Umzug,Telefon,True,False
1260,6593,2,2025-02-23,Unzufriedenheit,Email,False,False
1261,16743,2,2023-01-04,Nicht mehr benötigt,Telefon,True,False
1262,13602,4,2025-11-21,Umzug,Brief,True,False
1263,456,1,2023-10-17,Umzug,Email,True,False
1264,11987,1,2024-07-15,Umzug,App,False,False
1265,7867,13,2024-01-12,Preiserhöhung,Email,False,False
1266,6183,2,2025-07-07,Preiserhöhung,Email,True,False
1267,15080,3,2025-08-02,Unzufriedenheit,Telefon,False,False
1268,11655,1,2024-05-22,Umzug,Email,False,False
1269,18978,13,2025-06-18,Umzug,App,False,False
1270,1494,3,2025-07-25,Sonstiges,Email,False,False
1271,5404,2,2025-09-27,Nicht mehr benötigt,Email,True,False
1272,19939,13,2023-08-07,Umzug,App,True,True
1273,1697,2,2024-07-20,Wettbewerber,App,True,False
1274,6433,1,2023-05-21,Umzug,Telefon,False,False
1275,16011,3,2023-10-13,Preiserhöhung,Brief,False,False
1276,4092,2,2023-05-01,Umzug,Email,False,False
1277,4609,3,2023-11-15,Wettbewerber,Telefon,False,False
1278,5832,1,2025-08-12,Nicht mehr benötigt,Email,True,False
1279,6211,3,2024-12-29,Sonstiges,App,False,False
1280,10104,15,2025-08-19,Unzufriedenheit,App,False,False
1281,9580,1,2023-05-30,Wettbewerber,Telefon,True,False
1282,15153,1,2025-09-16,Nicht mehr benötigt,Telefon,False,False
1283,18048,11,2024-04-21,Preiserhöhung,Brief,True,False
1284,8021,1,2025-11-10,Wettbewerber,Telefon,True,False
1285,6258,3,2025-12-11,Unzufriedenheit,Brief,True,False
1286,16461,1,2024-06-03,Wettbewerber,Telefon,False,False
1287,4979,3,2025-09-04,Wettbewerber,Email,True,True
1288,13757,3,2025-09-20,Nicht mehr benötigt,Email,True,False
1289,16360,2,2023-02-20,Unzufriedenheit,App,True,False
1290,9211,15,2023-07-18,Unzufriedenheit,Email,False,False
1291,11525,3,2023-07-11,Nicht mehr benötigt,Email,False,False
1292,11795,3,2024-03-18,Wettbewerber,Telefon,True,False
1293,14277,11,2024-10-04,Nicht mehr benötigt,Email,True,False
1294,9851,4,2025-01-29,Umzug,Email,True,True
1295,11972,2,2024-10-11,Sonstiges,Telefon,False,False
1296,5817,1,2025-06-13,Umzug,Telefon,True,False
1297,18222,1,2024-02-26,Umzug,Email,False,False
1298,3426,12,2023-10-05,Umzug,App,True,False
1299,13207,3,2025-10-20,Preiserhöhung,Brief,False,False
1300,3401,1,2023-07-31,Preiserhöhung,Email,True,True
1301,12091,3,2024-09-27,Umzug,Telefon,False,False
1302,7260,3,2024-02-05,Preiserhöhung,Telefon,False,False
1303,14545,2,2024-09-16,Umzug,Email,True,True
1304,6195,2,2023-09-18,Preiserhöhung,Email,False,False
1305,4244,1,2024-03-13,Unzufriedenheit,App,False,False
1306,9194,2,2023-09-19,Sonstiges,Brief,True,False
1307,2641,3,2024-07-19,Wettbewerber,App,True,False
1308,3697,2,2023-04-07,Umzug,App,True,False
1309,9621,2,2024-06-18,Preiserhöhung,Email,True,True
1310,2156,15,2025-08-16,Preiserhöhung,Telefon,True,True
1311,17288,2,2024-03-23,Nicht mehr benötigt,Email,True,False
1312,108,2,2023-08-03,Sonstiges,Email,True,True
1313,18594,1,2024-03-07,Preiserhöhung,Email,True,False
1314,2053,4,2024-09-02,Sonstiges,Email,True,False
1315,1309,2,2025-06-01,Preiserhöhung,App,False,False
1316,19652,2,2023-02-26,Wettbewerber,App,True,False
1317,10255,2,2025-05-03,Umzug,Email,True,False
1318,7767,11,2025-06-02,Wettbewerber,Email,True,False
1319,19780,1,2024-07-27,Preiserhöhung,Telefon,False,False
1320,17809,15,2025-05-14,Preiserhöhung,Email,False,False
1321,2522,1,2025-11-11,Unzufriedenheit,App,True,True
1322,16952,1,2024-12-17,Umzug,Telefon,False,False
1323,2222,3,2023-11-27,Umzug,App,True,False
1324,13299,3,2023-07-15,Preiserhöhung,Brief,False,False
1325,14834,1,2024-08-07,Wettbewerber,Brief,True,True
1326,3005,1,2024-01-24,Unzufriedenheit,Email,False,False
1327,8882,1,2023-11-01,Preiserhöhung,Email,False,False
1328,13090,3,2025-04-21,Sonstiges,Email,False,False
1329,16826,11,2025-02-10,Umzug,App,True,True
1330,19419,1,2025-01-25,Nicht mehr benötigt,App,True,False
1331,14333,1,2025-06-25,Nicht mehr benötigt,Email,True,False
1332,2140,1,2024-07-20,Unzufriedenheit,Email,True,False
1333,4898,2,2024-05-08,Unzufriedenheit,Email,False,False
1334,14921,2,2023-09-20,Unzufriedenheit,Telefon,True,False
1335,4753,3,2023-07-04,Umzug,Telefon,True,False
1336,19938,1,2023-07-28,Umzug,Email,False,False
1337,16660,1,2025-12-16,Sonstiges,App,True,False
1338,16006,14,2025-03-26,Nicht mehr benötigt,Email,True,False
1339,12761,1,2024-09-05,Umzug,Email,False,False
1340,10888,13,2023-10-13,Umzug,Telefon,True,True
1341,17488,2,2024-09-27,Nicht mehr benötigt,Brief,True,False
1342,7286,12,2025-10-24,Nicht mehr benötigt,App,True,True
1343,17556,2,2024-06-24,Umzug,Email,True,False
1344,6046,1,2025-04-13,Umzug,Email,True,False
1345,9690,2,2024-11-13,Preiserhöhung,Email,False,False
1346,11005,3,2024-12-06,Unzufriedenheit,App,False,False
1347,6907,11,2025-09-08,Wettbewerber,App,False,False
1348,9070,3,2023-09-21,Sonstiges,Telefon,False,False
1349,19662,4,2024-02-06,Preiserhöhung,Email,False,False
1350,18391,3,2023-04-17,Sonstiges,App,True,False
1351,7995,1,2024-11-10,Preiserhöhung,Email,True,True
1352,1780,1,2025-01-18,Wettbewerber,Email,False,False
1353,12041,1,2025-11-17,Preiserhöhung,App,False,False
1354,18976,4,2025-09-22,Unzufriedenheit,Email,True,True
1355,14607,2,2023-03-10,Preiserhöhung,Email,False,False
1356,6501,3,2023-02-26,Unzufriedenheit,Telefon,True,True
1357,9283,2,2023-07-22,Umzug,Brief,False,False
1358,14392,3,2023-02-04,Nicht mehr benötigt,Brief,False,False
1359,4889,3,2024-05-12,Preiserhöhung,Telefon,True,False
1360,13437,1,2023-05-25,Nicht mehr benötigt,Brief,True,False
1361,5429,1,2025-03-18,Umzug,Telefon,True,True
1362,8937,1,2023-11-15,Wettbewerber,Email,True,False
1363,10031,12,2025-06-07,Unzufriedenheit,App,False,False
1364,5988,1,2023-08-25,Umzug,Email,True,True
1365,730,3,2024-09-16,Wettbewerber,App,False,False
1366,3147,1,2025-02-23,Nicht mehr benötigt,App,True,False
1367,15331,1,2025-07-10,Unzufriedenheit,Brief,True,False
1368,4345,3,2024-02-20,Unzufriedenheit,Telefon,False,False
1369,17394,2,2023-05-24,Preiserhöhung,Email,True,True
1370,19232,3,2025-06-18,Preiserhöhung,Email,False,False
1371,16942,1,2024-05-31,Unzufriedenheit,Telefon,False,False
1372,7724,3,2024-08-03,Wettbewerber,Email,True,False
1373,14457,14,2025-03-30,Unzufriedenheit,App,False,False
1374,13971,11,2025-08-25,Preiserhöhung,Telefon,True,True
1375,8898,3,2024-05-04,Sonstiges,App,True,True
1376,6245,5,2023-08-19,Preiserhöhung,Telefon,True,False
1377,19446,3,2024-11-03,Umzug,Email,False,False
1378,9531,2,2024-05-20,Preiserhöhung,Telefon,True,True
1379,12463,1,2023-10-13,Wettbewerber,Brief,True,False
1380,6496,3,2023-05-11,Nicht mehr benötigt,Email,False,False
1381,12069,3,2024-01-26,Preiserhöhung,Telefon,False,False
1382,16081,11,2025-12-05,Umzug,Email,True,False
1383,19757,1,2024-06-14,Preiserhöhung,Email,False,False
1384,8888,1,2024-10-31,Umzug,Email,True,False
1385,5674,3,2024-09-28,Nicht mehr benötigt,Email,True,False
1386,3767,12,2024-05-14,Nicht mehr benötigt,Email,False,False
1387,11690,14,2024-09-23,Wettbewerber,Telefon,True,False
1388,10578,3,2023-02-05,Nicht mehr benötigt,Telefon,True,False
1389,8837,3,2023-08-08,Wettbewerber,Email,True,False
1390,19306,11,2023-12-12,Unzufriedenheit,Email,True,False
1391,18069,12,2025-09-21,Sonstiges,App,False,False
1392,7925,13,2025-09-16,Umzug,Telefon,True,False
1393,1784,3,2025-11-28,Umzug,App,False,False
1394,8792,2,2023-05-15,Unzufriedenheit,Email,False,False
1395,17459,2,2025-02-25,Sonstiges,Telefon,False,False
1396,15285,2,2024-10-21,Umzug,App,False,False
1397,2229,1,2025-10-30,Preiserhöhung,Email,True,False
1398,5672,2,2023-07-06,Umzug,App,True,False
1399,9257,3,2025-05-30,Umzug,App,False,False
1400,9985,3,2023-01-09,Wettbewerber,Email,False,False
1401,310,1,2024-10-18,Unzufriedenheit,Telefon,False,False
1402,13258,3,2024-08-30,Preiserhöhung,App,False,False
1403,16542,1,2025-06-11,Wettbewerber,Brief,True,False
1404,18536,3,2023-12-11,Preiserhöhung,App,False,False
