customer_product_id,customer_key,product_key,category_key,category_name,acquisition_date,status
29246,16231,1,1,Electricity,2024-07-05,Active
29247,19876,12,5,Smart Home,2025-10-19,Active
29248,4161,12,5,Smart Home,2025-11-15,Active
29249,13104,1,1,Electricity,2023-07-15,Active
29250,19241,2,1,Electricity,2024-06-26,Active
29251,5645,12,5,Smart Home,2023-02-17,Inactive
29252,5829,12,5,Smart Home,2023-06-27,Active
29253,10287,2,1,Electricity,2022-07-24,Active
29254,8427,3,1,Electricity,2024-12-08,Active
29255,2999,12,5,Smart Home,2024-07-05,Active
29256,1758,11,5,Smart Home,2023-10-05,Active
29257,9260,3,1,Electricity,2022-08-26,Active
29258,11944,1,1,Electricity,2024-07-14,Active
29259,8227,11,5,Smart Home,2023-02-27,Active
29260,8383,15,6,E-Mobility,2023-12-17,Active
29261,13655,11,5,Smart Home,2025-06-19,Active
29262,9368,13,6,E-Mobility,2022-04-29,Active
29263,9319,15,6,E-Mobility,2024-06-12,Active
29264,3307,14,6,E-Mobility,2023-10-19,Active
29265,7639,12,5,Smart Home,2022-05-25,Active
29266,15831,2,1,Electricity,2022-03-15,Active
29267,16816,1,1,Electricity,2025-07-08,Inactive
29268,17126,12,5,Smart Home,2024-12-20,Active
29269,8672,11,5,Smart Home,2024-06-19,Active
29270,2231,1,1,Electricity,2025-06-24,Active
29271,3822,12,5,Smart Home,2025-03-06,Active
29272,464,11,5,Smart Home,2025-07-08,Active
29273,3701,12,5,Smart Home,2025-05-24,Active
29274,12932,2,1,Electricity,2024-01-11,Active
29275,17132,11,5,Smart Home,2025-04-28,Active
29276,9611,13,6,E-Mobility,2023-07-24,Active
29277,9910,12,5,Smart Home,2025-12-28,Active
29278,10143,1,1,Electricity,2022-02-17,Active
29279,3032,2,1,Electricity,2023-08-25,Active
29280,982,4,2,Gas,2025-04-29,Active
29281,7470,3,1,Electricity,2023-09-26,Active
29282,4080,2,1,Electricity,2022-10-30,Active
29283,208,12,5,Smart Home,2023-01-12,Active
29284,13312,14,6,E-Mobility,2024-11-30,Active
29285,1031,12,5,Smart Home,2025-10-04,Active
29286,16435,3,1,Electricity,2025-01-20,Active
29287,15808,11,5,Smart Home,2024-06-07,Active
29288,16228,11,5,Smart Home,2025-09-23,Inactive
29289,4257,14,6,E-Mobility,2024-06-29,Active
29290,8286,4,2,Gas,2025-09-18,Active
29291,2096,12,5,Smart Home,2023-10-29,Inactive
29292,4624,3,1,Electricity,2025-04-11,Active
29293,12561,2,1,Electricity,2022-05-18,Active
29294,6868,13,6,E-Mobility,2025-06-17,Active
29295,409,13,6,E-Mobility,2023-10-07,Active
29296,6548,12,5,Smart Home,2022-03-08,Active
29297,14176,11,5,Smart Home,2023-12-14,Active
29298,11118,3,1,Electricity,2024-08-21,Active
29299,14996,3,1,Electricity,2022-01-26,Active
29300,7597,11,5,Smart Home,2024-12-13,Active
29301,13450,3,1,Electricity,2022-05-13,Active
29302,13204,11,5,Smart Home,2025-11-12,Active
29303,10836,1,1,Electricity,2024-03-13,Active
29304,13861,15,6,E-Mobility,2022-02-01,Active
29305,4637,11,5,Smart Home,2023-03-14,Active
29306,10275,2,1,Electricity,2022-04-11,Active
29307,5949,14,6,E-Mobility,2025-06-01,Active
29308,19334,1,1,Electricity,2025-04-05,Inactive
29309,17596,12,5,Smart Home,2025-10-04,Active
29310,4326,1,1,Electricity,2022-01-23,Active
29311,10976,14,6,E-Mobility,2024-01-10,Active
29312,457,11,5,Smart Home,2022-08-24,Active
29313,16042,1,1,Electricity,2024-07-26,Active
29314,18910,15,6,E-Mobility,2024-10-15,Active
29315,13172,3,1,Electricity,2025-12-08,Active
29316,14321,11,5,Smart Home,2022-11-08,Active
29317,5170,1,1,Electricity,2022-11-17,Active
29318,1521,11,5,Smart Home,2023-05-10,Active
29319,14675,3,1,Electricity,2025-06-24,Active
29320,11575,1,1,Electricity,2024-06-13,Active
29321,18312,5,2,Gas,2023-02-23,Active
29322,15529,3,1,Electricity,2022-01-18,Active
29323,13948,14,6,E-Mobility,2024-03-31,Active
29324,16978,3,1,Electricity,2024-07-27,Active
29325,5508,4,2,Gas,2022-09-26,Active
29326,18464,2,1,Electricity,2022-12-08,Active
29327,10549,1,1,Electricity,2023-04-30,Active
29328,13498,2,1,Electricity,2024-04-09,Active
29329,7467,1,1,Electricity,2023-05-03,Active
29330,7361,12,5,Smart Home,2023-11-06,Active
29331,4014,3,1,Electricity,2024-06-30,Active
29332,15350,5,2,Gas,2025-05-23,Active
29333,8113,12,5,Smart Home,2022-04-03,Active
29334,9632,3,1,Electricity,2024-10-31,Active
29335,7881,2,1,Electricity,2025-06-16,Active
29336,11569,2,1,Electricity,2025-02-16,Active
29337,2311,1,1,Electricity,2025-01-17,Active
29338,17951,15,6,E-Mobility,2024-01-19,Active
29339,838,3,1,Electricity,2025-11-02,Inactive
29340,14731,1,1,Electricity,2023-06-27,Active
29341,16166,3,1,Electricity,2023-01-27,Active
29342,3139,11,5,Smart Home,2024-04-22,Active
29343,2549,12,5,Smart Home,2023-03-16,Active
29344,8225,3,1,Electricity,2022-08-27,Active
29345,9960,1,1,Electricity,2024-03-05,Inactive
29346,6286,11,5,Smart Home,2025-02-02,Active
29347,11261,1,1,Electricity,2022-08-20,Active
29348,18410,1,1,Electricity,2025-01-02,Active
29349,4691,1,1,Electricity,2022-03-11,Active
29350,14979,12,5,Smart Home,2024-03-06,Active
29351,16254,1,1,Electricity,2025-08-04,Active
29352,1825,13,6,E-Mobility,2022-11-19,Active
29353,9551,1,1,Electricity,2022-10-25,Active
29354,5775,12,5,Smart Home,2025-10-23,Active
29355,8365,3,1,Electricity,2024-11-20,Active
29356,15491,3,1,Electricity,2023-11-11,Active
29357,13247,11,5,Smart Home,2022-03-03,Active
29358,7524,2,1,Electricity,2024-04-08,Active
29359,10104,15,6,E-Mobility,2022-08-15,Active
29360,5473,1,1,Electricity,2025-06-05,Active
29361,17776,13,6,E-Mobility,2025-07-08,Active
29362,12716,3,1,Electricity,2023-06-14,Active
29363,17409,1,1,Electricity,2024-02-26,Active
29364,262,3,1,Electricity,2024-04-29,Active
29365,5444,15,6,E-Mobility,2023-10-15,Active
29366,16441,2,1,Electricity,2025-09-30,Active
29367,6437,1,1,Electricity,2024-01-23,Active
29368,6170,11,5,Smart Home,2024-06-19,Active
29369,5242,5,2,Gas,2023-10-10,Active
29370,5085,2,1,Electricity,2023-05-10,Active
29371,4954,4,2,Gas,2024-04-30,Active
29372,4817,12,5,Smart Home,2025-08-17,Active
29373,3116,1,1,Electricity,2022-10-04,Active
29374,7712,1,1,Electricity,2024-09-04,Active
29375,10678,12,5,Smart Home,2023-12-03,Active
29376,15562,12,5,Smart Home,2023-08-27,Active
29377,15884,1,1,Electricity,2024-08-22,Active
29378,8140,2,1,Electricity,2022-12-25,Active
29379,8536,2,1,Electricity,2025-05-24,Active
29380,1901,1,1,Electricity,2024-10-30,Active
29381,16286,1,1,Electricity,2023-02-09,Active
29382,13260,3,1,Electricity,2022-02-22,Active
29383,8598,4,2,Gas,2023-04-07,Active
29384,18832,1,1,Electricity,2023-12-12,Active
29385,18748,13,6,E-Mobility,2024-01-06,Active
29386,17442,14,6,E-Mobility,2024-02-08,Active
29387,11578,5,2,Gas,2024-04-09,Active
29388,19866,15,6,E-Mobility,2024-08-31,Active
29389,15943,1,1,Electricity,2025-08-26,Active
29390,12672,2,1,Electricity,2023-03-22,Active
29391,19012,2,1,Electricity,2022-01-01,Active
29392,1638,1,1,Electricity,2024-10-15,Active
29393,18011,3,1,Electricity,2025-09-20,Active
29394,2236,15,6,E-Mobility,2022-03-08,Active
29395,4029,14,6,E-Mobility,2024-08-30,Active
29396,8617,2,1,Electricity,2024-07-28,Active
29397,7293,1,1,Electricity,2023-11-05,Active
29398,2375,3,1,Electricity,2023-05-15,Active
29399,8038,3,1,Electricity,2022-03-11,Active
29400,18831,3,1,Electricity,2022-04-18,Active
29401,19508,1,1,Electricity,2024-08-04,Active
29402,2423,1,1,Electricity,2022-03-15,Active
29403,9111,2,1,Electricity,2023-07-14,Active
29404,18117,1,1,Electricity,2025-12-17,Active
29405,1154,11,5,Smart Home,2024-05-21,Active
29406,9510,1,1,Electricity,2022-03-16,Active
29407,1929,1,1,Electricity,2025-08-18,Active
29408,15753,1,1,Electricity,2025-10-21,Active
29409,5726,1,1,Electricity,2024-02-05,Inactive
29410,1144,3,1,Electricity,2022-01-02,Active
29411,15989,1,1,Electricity,2022-10-16,Active
29412,4809,1,1,Electricity,2024-03-01,Active
29413,10868,3,1,Electricity,2025-08-06,Active
29414,5582,14,6,E-Mobility,2025-06-22,Active
29415,3854,15,6,E-Mobility,2022-03-18,Active
29416,5672,2,1,Electricity,2022-03-12,Active
29417,5494,1,1,Electricity,2023-12-21,Active
29418,12332,2,1,Electricity,2023-03-20,Active
29419,7485,1,1,Electricity,2025-11-27,Active
29420,5624,12,5,Smart Home,2025-12-21,Active
29421,4080,1,1,Electricity,2025-10-22,Active
29422,19344,14,6,E-Mobility,2022-08-13,Active
29423,1203,2,1,Electricity,2023-08-19,Inactive
29424,1960,1,1,Electricity,2022-08-27,Active
29425,11605,1,1,Electricity,2024-06-30,Active
29426,1519,1,1,Electricity,2025-01-16,Active
29427,9658,11,5,Smart Home,2022-10-11,Active
29428,14003,1,1,Electricity,2025-05-29,Inactive
29429,1139,1,1,Electricity,2024-09-01,Inactive
29430,19154,2,1,Electricity,2023-12-20,Active
29431,16067,3,1,Electricity,2024-12-21,Active
29432,6638,11,5,Smart Home,2025-08-22,Active
29433,13391,2,1,Electricity,2025-08-03,Active
29434,9351,12,5,Smart Home,2023-06-25,Active
29435,10471,1,1,Electricity,2024-02-27,Active
29436,3652,1,1,Electricity,2023-05-30,Active
29437,6502,3,1,Electricity,2024-07-31,Active
29438,3738,3,1,Electricity,2025-07-14,Active
29439,13527,12,5,Smart Home,2022-09-08,Active
29440,188,1,1,Electricity,2023-12-25,Active
29441,18349,12,5,Smart Home,2023-10-22,Active
29442,12852,2,1,Electricity,2022-02-14,Active
29443,8811,2,1,Electricity,2025-09-20,Active
29444,19128,2,1,Electricity,2024-04-12,Active
29445,12122,13,6,E-Mobility,2023-02-13,Active
29446,8900,1,1,Electricity,2023-04-27,Active
29447,4894,5,2,Gas,2022-01-24,Active
29448,13307,11,5,Smart Home,2024-06-16,Active
29449,18521,2,1,Electricity,2023-06-24,Active
29450,6061,1,1,Electricity,2024-04-23,Inactive
29451,15107,5,2,Gas,2023-07-25,Active
29452,17942,4,2,Gas,2024-02-24,Active
29453,2744,11,5,Smart Home,2023-11-08,Active
29454,15809,3,1,Electricity,2022-06-15,Active
29455,16471,13,6,E-Mobility,2022-12-18,Active
29456,2502,3,1,Electricity,2023-05-27,Inactive
29457,1966,15,6,E-Mobility,2022-02-11,Active
29458,12955,5,2,Gas,2024-09-17,Active
29459,18877,2,1,Electricity,2024-09-16,Active
29460,12027,3,1,Electricity,2025-12-26,Active
29461,13568,14,6,E-Mobility,2023-01-27,Active
29462,9870,14,6,E-Mobility,2022-10-14,Active
29463,9246,1,1,Electricity,2023-07-29,Active
29464,6544,3,1,Electricity,2025-09-08,Active
29465,9963,14,6,E-Mobility,2024-01-25,Inactive
29466,17480,2,1,Electricity,2024-07-22,Active
29467,18973,12,5,Smart Home,2022-04-16,Active
29468,4371,2,1,Electricity,2024-11-07,Active
29469,1300,1,1,Electricity,2022-09-07,Active
29470,2488,1,1,Electricity,2025-09-04,Active
29471,8916,15,6,E-Mobility,2024-06-01,Active
29472,394,12,5,Smart Home,2023-09-24,Active
29473,19981,3,1,Electricity,2025-07-22,Active
29474,11153,1,1,Electricity,2022-09-21,Active
29475,4181,11,5,Smart Home,2022-05-25,Active
29476,13926,15,6,E-Mobility,2022-09-06,Active
29477,16945,1,1,Electricity,2024-09-18,Active
29478,16851,4,2,Gas,2025-10-23,Active
29479,16360,3,1,Electricity,2025-09-26,Active
29480,2707,3,1,Electricity,2023-10-15,Active
29481,9782,3,1,Electricity,2024-02-21,Active
29482,3938,1,1,Electricity,2022-11-04,Active
29483,8036,2,1,Electricity,2023-10-30,Active
29484,5177,1,1,Electricity,2024-03-28,Active
29485,3870,1,1,Electricity,2022-01-11,Active
29486,14173,1,1,Electricity,2025-08-13,Active
29487,9914,14,6,E-Mobility,2024-01-13,Active
29488,8472,14,6,E-Mobility,2023-09-19,Active
29489,14550,3,1,Electricity,2022-02-26,Active
29490,10963,11,5,Smart Home,2024-09-07,Active
29491,6938,2,1,Electricity,2022-08-10,Active
29492,5852,15,6,E-Mobility,2023-04-22,Inactive
29493,7894,12,5,Smart Home,2025-08-02,Active
29494,4180,3,1,Electricity,2022-08-01,Active
29495,18253,1,1,Electricity,2025-08-10,Active
29496,3674,2,1,Electricity,2025-07-01,Active
29497,10169,3,1,Electricity,2023-01-10,Inactive
29498,13509,13,6,E-Mobility,2024-10-31,Active
29499,12228,5,2,Gas,2023-04-20,Active
29500,12924,15,6,E-Mobility,2023-08-01,Active
29501,16967,12,5,Smart Home,2023-03-15,Active
29502,17744,12,5,Smart Home,2024-04-18,Active
29503,15370,1,1,Electricity,2024-12-15,Active
29504,9118,1,1,Electricity,2023-05-31,Active
29505,1166,2,1,Electricity,2022-01-04,Active
29506,12509,4,2,Gas,2023-06-18,Active
29507,1349,3,1,Electricity,2025-06-18,Active
29508,2080,11,5,Smart Home,2024-01-25,Active
29509,11842,2,1,Electricity,2023-07-07,Active
29510,10820,2,1,Electricity,2024-07-08,Active
29511,18648,2,1,Electricity,2025-08-18,Active
29512,5136,13,6,E-Mobility,2022-12-25,Active
29513,18451,12,5,Smart Home,2025-07-02,Inactive
29514,17437,3,1,Electricity,2025-02-07,Active
29515,1038,15,6,E-Mobility,2024-07-14,Inactive
29516,1817,1,1,Electricity,2022-09-02,Active
29517,802,3,1,Electricity,2023-05-02,Active
29518,11439,3,1,Electricity,2025-08-25,Active
29519,7670,2,1,Electricity,2025-03-10,Active
29520,5046,12,5,Smart Home,2025-01-31,Active
29521,9687,3,1,Electricity,2024-05-18,Active
29522,4793,11,5,Smart Home,2025-03-14,Inactive
29523,3408,1,1,Electricity,2024-11-09,Active
29524,3618,2,1,Electricity,2024-06-07,Active
29525,8127,5,2,Gas,2025-12-20,Active
29526,4161,3,1,Electricity,2022-11-03,Active
29527,9346,15,6,E-Mobility,2022-06-04,Active
29528,17060,1,1,Electricity,2022-07-14,Active
29529,10939,2,1,Electricity,2024-08-02,Active
29530,7602,15,6,E-Mobility,2025-05-26,Active
29531,10552,13,6,E-Mobility,2022-06-26,Active
29532,332,4,2,Gas,2025-02-22,Active
29533,13430,3,1,Electricity,2023-06-04,Active
29534,10854,1,1,Electricity,2022-12-24,Active
29535,14301,12,5,Smart Home,2025-01-07,Active
29536,9027,11,5,Smart Home,2022-01-14,Active
29537,12334,3,1,Electricity,2022-02-01,Active
29538,16105,11,5,Smart Home,2025-08-21,Active
29539,16594,3,1,Electricity,2023-09-12,Active
29540,17466,3,1,Electricity,2023-08-23,Active
29541,9227,4,2,Gas,2023-06-01,Active
29542,2953,3,1,Electricity,2025-04-08,Active
29543,2334,2,1,Electricity,2025-09-18,Active
29544,7525,13,6,E-Mobility,2025-03-25,Active
29545,2995,12,5,Smart Home,2022-04-09,Active
29546,15341,3,1,Electricity,2023-02-07,Active
29547,18408,12,5,Smart Home,2023-05-11,Active
29548,5415,3,1,Electricity,2025-10-04,Active
29549,10167,11,5,Smart Home,2023-03-03,Active
29550,4812,15,6,E-Mobility,2024-06-26,Active
29551,14915,2,1,Electricity,2025-04-26,Active
29552,16128,13,6,E-Mobility,2024-01-25,Active
29553,337,3,1,Electricity,2023-09-05,Active
29554,13540,5,2,Gas,2023-03-02,Active
29555,6340,13,6,E-Mobility,2024-01-12,Active
29556,10527,3,1,Electricity,2025-04-22,Active
29557,4990,3,1,Electricity,2025-04-28,Active
29558,13490,1,1,Electricity,2025-09-18,Active
29559,17922,3,1,Electricity,2023-01-28,Active
29560,5817,13,6,E-Mobility,2025-07-19,Active
29561,3922,5,2,Gas,2024-10-22,Active
29562,10233,1,1,Electricity,2022-06-23,Active
29563,6333,1,1,Electricity,2025-07-09,Active
29564,17431,11,5,Smart Home,2023-04-30,Active
29565,18476,1,1,Electricity,2022-01-21,Active
29566,10180,13,6,E-Mobility,2023-01-04,Active
29567,18133,1,1,Electricity,2022-04-12,Active
29568,7680,3,1,Electricity,2023-02-05,Active
29569,15231,11,5,Smart Home,2022-09-23,Active
29570,12903,1,1,Electricity,2025-06-29,Active
29571,15011,12,5,Smart Home,2024-04-16,Active
29572,10525,12,5,Smart Home,2025-06-25,Active
29573,6271,3,1,Electricity,2023-05-01,Active
29574,8177,11,5,Smart Home,2023-02-11,Active
29575,2140,12,5,Smart Home,2022-08-06,Active
29576,13394,13,6,E-Mobility,2024-01-02,Active
29577,6028,1,1,Electricity,2024-09-12,Active
29578,10601,1,1,Electricity,2024-05-30,Active
29579,17546,2,1,Electricity,2025-03-07,Active
29580,7512,1,1,Electricity,2022-10-15,Active
29581,6262,2,1,Electricity,2023-05-12,Active
29582,19792,12,5,Smart Home,2025-01-04,Active
29583,6846,1,1,Electricity,2022-11-06,Active
29584,19070,15,6,E-Mobility,2025-11-24,Active
29585,13996,15,6,E-Mobility,2024-08-06,Active
29586,19072,11,5,Smart Home,2024-05-16,Active
29587,3430,3,1,Electricity,2023-08-25,Active
29588,12752,1,1,Electricity,2023-02-21,Active
29589,8187,14,6,E-Mobility,2022-01-24,Active
29590,8924,15,6,E-Mobility,2023-02-05,Active
29591,8793,13,6,E-Mobility,2022-05-09,Active
29592,8317,2,1,Electricity,2023-04-10,Active
29593,13039,1,1,Electricity,2025-12-12,Active
29594,620,14,6,E-Mobility,2025-03-31,Active
29595,17472,1,1,Electricity,2022-11-20,Active
29596,11154,2,1,Electricity,2023-04-27,Active
29597,14326,1,1,Electricity,2022-04-05,Active
29598,19972,3,1,Electricity,2024-07-24,Active
29599,8659,11,5,Smart Home,2023-01-29,Active
29600,13671,15,6,E-Mobility,2023-09-17,Active
29601,2442,13,6,E-Mobility,2023-08-31,Active
29602,3591,11,5,Smart Home,2025-12-20,Active
29603,15105,11,5,Smart Home,2025-07-18,Active
29604,16884,2,1,Electricity,2022-02-07,Active
29605,4090,5,2,Gas,2024-03-01,Active
29606,3694,1,1,Electricity,2022-05-17,Active
29607,5524,1,1,Electricity,2023-01-10,Active
29608,7141,1,1,Electricity,2024-08-13,Active
29609,7275,3,1,Electricity,2022-10-16,Active
29610,18550,11,5,Smart Home,2022-01-05,Active
29611,12074,11,5,Smart Home,2024-11-19,Active
29612,2791,14,6,E-Mobility,2022-08-13,Active
29613,18893,3,1,Electricity,2025-04-18,Active
29614,9148,1,1,Electricity,2024-05-06,Inactive
29615,11307,11,5,Smart Home,2024-04-13,Active
29616,19595,12,5,Smart Home,2023-06-14,Active
29617,10955,3,1,Electricity,2025-12-26,Active
29618,13063,2,1,Electricity,2022-04-11,Active
29619,17366,2,1,Electricity,2023-10-14,Active
29620,2570,3,1,Electricity,2022-09-08,Active
29621,16688,2,1,Electricity,2024-11-01,Active
29622,6374,2,1,Electricity,2022-05-25,Active
29623,16769,11,5,Smart Home,2024-03-25,Active
29624,10029,3,1,Electricity,2024-04-27,Inactive
29625,7477,1,1,Electricity,2023-10-09,Active
29626,8791,15,6,E-Mobility,2023-05-08,Active
29627,11100,12,5,Smart Home,2025-10-13,Active
29628,3898,5,2,Gas,2023-06-19,Active
29629,4889,12,5,Smart Home,2023-08-30,Active
29630,16418,4,2,Gas,2023-01-16,Active
29631,15002,2,1,Electricity,2022-06-21,Active
29632,11747,1,1,Electricity,2024-03-19,Active
29633,15031,15,6,E-Mobility,2024-11-13,Active
29634,7337,2,1,Electricity,2025-10-18,Active
29635,17680,11,5,Smart Home,2024-02-08,Active
29636,3193,3,1,Electricity,2024-03-22,Active
29637,13054,12,5,Smart Home,2023-05-05,Active
29638,726,2,1,Electricity,2025-08-09,Active
29639,9020,2,1,Electricity,2024-10-26,Active
29640,17500,13,6,E-Mobility,2024-06-09,Active
29641,15820,3,1,Electricity,2025-08-14,Active
29642,17849,2,1,Electricity,2024-12-12,Active
29643,19435,4,2,Gas,2025-08-25,Active
29644,14393,3,1,Electricity,2025-02-02,Active
29645,10249,3,1,Electricity,2024-10-31,Active
29646,10363,14,6,E-Mobility,2024-05-29,Active
29647,5359,1,1,Electricity,2025-07-01,Active
29648,8468,15,6,E-Mobility,2022-07-06,Active
29649,1359,2,1,Electricity,2025-10-24,Active
29650,9913,11,5,Smart Home,2024-02-17,Active
29651,14298,12,5,Smart Home,2024-07-20,Active
29652,13447,3,1,Electricity,2022-10-11,Active
29653,9965,2,1,Electricity,2022-07-15,Active
29654,13858,1,1,Electricity,2024-01-12,Active
29655,12104,14,6,E-Mobility,2023-07-05,Active
29656,14608,1,1,Electricity,2024-08-30,Active
29657,14653,1,1,Electricity,2025-02-07,Inactive
29658,3616,5,2,Gas,2023-07-11,Active
29659,4260,2,1,Electricity,2023-09-24,Active
29660,6904,1,1,Electricity,2022-11-13,Active
29661,8484,3,1,Electricity,2022-05-28,Active
29662,1895,4,2,Gas,2024-07-10,Active
29663,6823,2,1,Electricity,2024-03-04,Active
29664,14245,4,2,Gas,2023-01-28,Active
29665,18162,2,1,Electricity,2023-11-12,Active
29666,17338,1,1,Electricity,2025-05-18,Active
29667,8959,1,1,Electricity,2025-03-10,Active
29668,17070,1,1,Electricity,2024-06-15,Active
29669,7013,5,2,Gas,2023-07-11,Active
29670,5473,14,6,E-Mobility,2024-03-24,Active
29671,14543,4,2,Gas,2022-04-29,Active
29672,16875,1,1,Electricity,2025-07-16,Active
29673,5764,12,5,Smart Home,2022-01-12,Active
29674,6065,2,1,Electricity,2023-08-04,Active
29675,11834,3,1,Electricity,2023-06-11,Active
29676,17613,3,1,Electricity,2023-07-01,Active
29677,3602,2,1,Electricity,2025-07-31,Active
29678,7010,12,5,Smart Home,2022-02-07,Active
29679,7188,12,5,Smart Home,2025-02-08,Active
29680,6228,14,6,E-Mobility,2023-04-25,Active
29681,5635,3,1,Electricity,2025-12-24,Active
29682,18765,11,5,Smart Home,2022-11-19,Active
29683,14185,2,1,Electricity,2023-07-30,Inactive
29684,1278,13,6,E-Mobility,2023-08-21,Active
29685,5422,3,1,Electricity,2023-09-27,Active
29686,1652,5,2,Gas,2025-10-06,Active
29687,16531,3,1,Electricity,2024-02-09,Active
29688,2617,15,6,E-Mobility,2023-03-29,Inactive
29689,14202,4,2,Gas,2025-01-01,Active
29690,945,15,6,E-Mobility,2023-01-17,Active
29691,4655,2,1,Electricity,2022-06-29,Active
29692,2625,3,1,Electricity,2022-12-14,Active
29693,16991,4,2,Gas,2024-08-20,Active
29694,14205,1,1,Electricity,2025-02-02,Active
29695,11104,3,1,Electricity,2024-07-08,Active
29696,9494,2,1,Electricity,2025-03-14,Active
29697,13384,3,1,Electricity,2022-09-02,Active
29698,19569,3,1,Electricity,2025-10-22,Active
29699,14395,12,5,Smart Home,2023-12-07,Active
29700,5050,12,5,Smart Home,2022-01-09,Active
29701,7465,5,2,Gas,2024-07-31,Active
29702,13815,2,1,Electricity,2024-05-20,Active
29703,16900,2,1,Electricity,2025-02-14,Active
29704,9517,1,1,Electricity,2022-05-07,Active
29705,1007,12,5,Smart Home,2022-08-16,Active
29706,1153,12,5,Smart Home,2022-03-27,Active
29707,16291,3,1,Electricity,2025-10-26,Active
29708,5215,2,1,Electricity,2023-02-21,Active
29709,739,13,6,E-Mobility,2022-02-14,Active
29710,2407,2,1,Electricity,2023-07-12,Active
29711,17508,1,1,Electricity,2023-03-02,Active
29712,13898,14,6,E-Mobility,2023-08-13,Active
29713,12937,2,1,Electricity,2023-01-20,Active
29714,2005,3,1,Electricity,2025-01-23,Active
29715,19593,1,1,Electricity,2024-05-13,Active
29716,7433,3,1,Electricity,2024-02-28,Active
29717,16708,1,1,Electricity,2025-05-29,Active
29718,7558,1,1,Electricity,2024-05-06,Active
29719,17928,4,2,Gas,2025-09-04,Active
29720,15711,11,5,Smart Home,2022-05-24,Active
29721,8782,5,2,Gas,2025-05-26,Active
29722,11932,11,5,Smart Home,2023-12-05,Active
29723,5595,1,1,Electricity,2022-12-25,Active
29724,14691,1,1,Electricity,2022-03-17,Active
29725,15671,1,1,Electricity,2022-04-26,Active
29726,17390,3,1,Electricity,2023-12-20,Active
29727,18055,5,2,Gas,2022-04-01,Active
29728,17780,5,2,Gas,2022-09-05,Active
29729,5168,3,1,Electricity,2023-08-29,Active
29730,13539,3,1,Electricity,2022-11-18,Active
29731,1813,5,2,Gas,2023-01-26,Inactive
29732,829,3,1,Electricity,2025-11-01,Active
29733,1930,13,6,E-Mobility,2022-09-04,Active
29734,12869,12,5,Smart Home,2023-03-23,Active
29735,9692,1,1,Electricity,2025-09-19,Active
29736,12642,2,1,Electricity,2023-09-11,Active
29737,5522,12,5,Smart Home,2023-01-22,Active
29738,8224,2,1,Electricity,2022-05-06,Active
29739,16765,12,5,Smart Home,2025-02-06,Active
29740,8197,13,6,E-Mobility,2022-05-28,Active
29741,1110,15,6,E-Mobility,2024-03-25,Active
29742,2163,1,1,Electricity,2023-09-07,Active
29743,18084,1,1,Electricity,2024-07-19,Active
29744,104,1,1,Electricity,2022-05-19,Active
29745,7335,4,2,Gas,2023-10-05,Active
29746,5315,2,1,Electricity,2022-06-16,Active
29747,8498,12,5,Smart Home,2023-03-20,Active
29748,9718,3,1,Electricity,2023-05-30,Active
29749,8533,3,1,Electricity,2024-06-21,Active
29750,9069,2,1,Electricity,2025-02-21,Active
29751,2587,1,1,Electricity,2022-04-07,Active
29752,6754,3,1,Electricity,2025-12-27,Active
29753,18904,15,6,E-Mobility,2023-01-01,Active
29754,1378,3,1,Electricity,2025-03-14,Active
29755,1534,3,1,Electricity,2024-01-31,Active
29756,9593,13,6,E-Mobility,2023-07-07,Active
29757,15205,1,1,Electricity,2023-09-20,Active
29758,11010,12,5,Smart Home,2025-06-14,Active
29759,14337,3,1,Electricity,2025-09-10,Active
29760,11298,1,1,Electricity,2025-05-24,Active
29761,13409,2,1,Electricity,2023-02-05,Active
29762,11093,2,1,Electricity,2025-12-20,Active
29763,599,11,5,Smart Home,2025-03-04,Active
29764,11425,2,1,Electricity,2025-07-24,Active
29765,7282,3,1,Electricity,2024-01-15,Active
29766,13628,11,5,Smart Home,2024-06-26,Active
29767,9746,13,6,E-Mobility,2022-11-14,Active
29768,2959,13,6,E-Mobility,2022-12-05,Active
29769,3776,12,5,Smart Home,2022-03-02,Active
29770,11100,2,1,Electricity,2024-11-08,Active
29771,1340,13,6,E-Mobility,2025-03-25,Active
29772,9233,1,1,Electricity,2023-02-21,Active
29773,2447,11,5,Smart Home,2024-12-21,Active
29774,4526,13,6,E-Mobility,2022-04-09,Active
29775,18653,12,5,Smart Home,2024-10-15,Active
29776,5724,12,5,Smart Home,2025-03-21,Active
29777,3109,2,1,Electricity,2025-05-04,Active
29778,16083,4,2,Gas,2022-06-14,Active
29779,5418,1,1,Electricity,2025-05-10,Active
29780,87,3,1,Electricity,2022-11-08,Active
29781,5466,1,1,Electricity,2024-07-18,Active
29782,8429,1,1,Electricity,2024-09-17,Inactive
29783,17777,3,1,Electricity,2025-04-07,Active
29784,9276,5,2,Gas,2023-07-27,Active
29785,15613,5,2,Gas,2022-11-17,Active
29786,19153,15,6,E-Mobility,2024-05-16,Active
29787,7323,14,6,E-Mobility,2024-05-25,Active
29788,307,12,5,Smart Home,2022-02-09,Active
29789,6148,1,1,Electricity,2024-02-08,Active
29790,14329,1,1,Electricity,2024-11-19,Active
29791,12733,1,1,Electricity,2024-08-15,Active
29792,18806,1,1,Electricity,2024-02-05,Active
